iter	Passed	Remaining
3262	6814	2583
3263	6816	2581
3264	6818	2579
3265	6820	2577
3266	6822	2574
3267	6824	2572
3268	6826	2570
3269	6828	2568
3270	6830	2566
3271	6832	2564
3272	6834	2562
3273	6836	2560
3274	6838	2557
3275	6840	2555
3276	6842	2553
3277	6844	2551
3278	6846	2549
3279	6848	2547
3280	6850	2545
3281	6852	2543
3282	6854	2540
3283	6856	2538
3284	6857	2536
3285	6859	2534
3286	6861	2532
3287	6863	2530
3288	6866	2528
3289	6868	2525
3290	6869	2523
3291	6871	2521
3292	6873	2519
3293	6874	2517
3294	6876	2514
3295	6878	2512
3296	6880	2510
3297	6882	2508
3298	6884	2506
3299	6886	2504
3300	6887	2501
3301	6889	2499
3302	6891	2497
3303	6893	2495
3304	6895	2493
3305	6897	2491
3306	6899	2488
3307	6901	2486
3308	6902	2484
3309	6904	2482
3310	6906	2480
3311	6908	2478
3312	6910	2476
3313	6912	2473
3314	6914	2471
3315	6916	2469
3316	6918	2467
3317	6920	2465
3318	6922	2463
3319	6924	2461
3320	6926	2458
3321	6927	2456
3322	6929	2454
3323	6931	2452
3324	6933	2450
3325	6935	2448
3326	6937	2445
3327	6939	2443
3328	6941	2441
3329	6943	2439
3330	6945	2437
3331	6946	2435
3332	6948	2433
3333	6950	2430
3334	6952	2428
3335	6954	2426
3336	6956	2424
3337	6959	2422
3338	6960	2420
3339	6962	2418
3340	6964	2416
3341	6966	2413
3342	6968	2411
3343	6970	2409
3344	6971	2407
3345	6973	2405
3346	6975	2402
3347	6977	2400
3348	6979	2398
3349	6981	2396
3350	6983	2394
3351	6985	2392
3352	6987	2390
3353	6989	2388
3354	6990	2385
3355	6992	2383
3356	6994	2381
3357	6996	2379
3358	6998	2377
3359	6999	2374
3360	7001	2372
3361	7004	2370
3362	7006	2368
3363	7008	2366
3364	7009	2364
3365	7012	2362
3366	7014	2360
3367	7016	2358
3368	7018	2356
3369	7020	2354
3370	7022	2352
3371	7024	2349
3372	7026	2347
3373	7029	2345
3374	7031	2343
3375	7033	2341
3376	7035	2339
3377	7036	2337
3378	7039	2335
3379	7041	2333
3380	7043	2331
3381	7045	2328
3382	7047	2326
3383	7049	2324
3384	7052	2322
3385	7054	2320
3386	7055	2318
3387	7057	2316
3388	7059	2314
3389	7061	2312
3390	7063	2309
3391	7065	2307
3392	7067	2305
3393	7069	2303
3394	7071	2301
3395	7073	2299
3396	7075	2297
3397	7077	2295
3398	7079	2293
3399	7081	2291
3400	7082	2288
3401	7084	2286
3402	7086	2284
3403	7088	2282
3404	7090	2280
3405	7091	2277
3406	7094	2275
3407	7096	2273
3408	7098	2271
3409	7100	2269
3410	7102	2267
3411	7104	2265
3412	7106	2263
3413	7108	2261
3414	7110	2259
3415	7111	2256
3416	7114	2254
3417	7115	2252
3418	7117	2250
3419	7120	2248
3420	7122	2246
3421	7124	2244
3422	7125	2242
3423	7127	2239
3424	7129	2237
3425	7131	2235
3426	7133	2233
3427	7135	2231
3428	7137	2229
3429	7139	2227
3430	7141	2225
3431	7143	2222
3432	7145	2220
3433	7147	2218
3434	7149	2216
3435	7151	2214
3436	7153	2212
3437	7155	2210
3438	7157	2208
3439	7159	2206
3440	7161	2204
3441	7163	2201
3442	7165	2199
3443	7167	2197
3444	7169	2195
3445	7171	2193
3446	7174	2191
3447	7176	2189
3448	7178	2187
3449	7180	2185
3450	7182	2183
3451	7184	2181
3452	7186	2179
3453	7188	2176
3454	7190	2174
3455	7192	2172
3456	7194	2170
3457	7196	2168
3458	7198	2166
3459	7200	2164
3460	7202	2162
3461	7205	2160
3462	7207	2158
3463	7208	2155
3464	7210	2153
3465	7212	2151
3466	7215	2149
3467	7216	2147
3468	7218	2145
3469	7221	2143
3470	7223	2141
3471	7224	2139
3472	7226	2137
3473	7229	2134
3474	7230	2132
3475	7232	2130
3476	7234	2128
3477	7237	2126
3478	7238	2124
3479	7240	2122
3480	7242	2120
3481	7244	2118
3482	7247	2116
3483	7249	2113
3484	7251	2111
3485	7252	2109
3486	7254	2107
3487	7256	2105
3488	7258	2103
3489	7259	2101
3490	7261	2098
3491	7263	2096
3492	7265	2094
3493	7267	2092
3494	7269	2090
3495	7271	2088
3496	7273	2086
3497	7276	2084
3498	7278	2082
3499	7280	2080
3500	7282	2077
3501	7284	2075
3502	7285	2073
3503	7287	2071
3504	7289	2069
3505	7291	2067
3506	7293	2065
3507	7295	2063
3508	7297	2060
3509	7299	2058
3510	7301	2056
3511	7304	2054
3512	7305	2052
3513	7307	2050
3514	7309	2048
3515	7311	2046
3516	7313	2044
3517	7315	2042
3518	7317	2039
3519	7320	2038
3520	7322	2035
3521	7323	2033
3522	7325	2031
3523	7327	2029
3524	7329	2027
3525	7331	2025
3526	7333	2023
3527	7335	2021
3528	7337	2019
3529	7340	2016
3530	7341	2014
3531	7343	2012
3532	7345	2010
3533	7346	2008
3534	7348	2006
3535	7350	2003
3536	7352	2001
3537	7353	1999
3538	7355	1997
3539	7357	1995
3540	7359	1993
3541	7361	1991
3542	7363	1988
3543	7365	1986
3544	7367	1984
3545	7368	1982
3546	7371	1980
3547	7373	1978
3548	7375	1976
3549	7377	1974
3550	7379	1972
3551	7381	1969
3552	7382	1967
3553	7384	1965
3554	7386	1963
3555	7387	1961
3556	7389	1959
3557	7391	1956
3558	7393	1954
3559	7395	1952
3560	7397	1950
3561	7399	1948
3562	7401	1946
3563	7403	1944
3564	7405	1942
3565	7407	1940
3566	7409	1938
3567	7411	1936
3568	7413	1933
3569	7415	1931
3570	7417	1929
3571	7419	1927
3572	7421	1925
3573	7423	1923
3574	7425	1921
3575	7428	1919
3576	7430	1917
3577	7431	1915
3578	7433	1912
3579	7435	1910
3580	7437	1908
3581	7438	1906
3582	7440	1904
3583	7442	1902
3584	7444	1900
3585	7446	1897
3586	7448	1895
3587	7450	1893
3588	7452	1891
3589	7454	1889
3590	7457	1887
3591	7459	1885
3592	7460	1883
3593	7462	1881
3594	7464	1879
3595	7466	1877
3596	7468	1874
3597	7469	1872
3598	7471	1870
3599	7473	1868
3600	7475	1866
3601	7477	1864
3602	7479	1862
3603	7481	1860
3604	7483	1857
3605	7486	1855
3606	7487	1853
3607	7489	1851
3608	7491	1849
3609	7493	1847
3610	7495	1845
3611	7497	1843
3612	7498	1840
3613	7500	1838
3614	7502	1836
3615	7504	1834
3616	7506	1832
3617	7508	1830
3618	7511	1828
3619	7513	1826
3620	7515	1824
3621	7517	1822
3622	7519	1820
3623	7521	1818
3624	7523	1816
3625	7525	1813
3626	7527	1811
3627	7529	1809
3628	7531	1807
3629	7533	1805
3630	7534	1803
3631	7536	1801
3632	7538	1798
3633	7540	1796
3634	7542	1794
3635	7544	1792
3636	7545	1790
3637	7547	1788
3638	7549	1786
3639	7551	1784
3640	7553	1782
3641	7555	1779
3642	7557	1777
3643	7559	1775
3644	7561	1773
3645	7562	1771
3646	7564	1769
3647	7566	1767
3648	7568	1765
3649	7570	1763
3650	7573	1761
3651	7575	1758
3652	7576	1756
3653	7578	1754
3654	7580	1752
3655	7582	1750
3656	7584	1748
3657	7586	1746
3658	7588	1744
3659	7589	1741
3660	7591	1739
3661	7593	1737
3662	7596	1735
3663	7598	1733
3664	7600	1731
3665	7602	1729
3666	7604	1727
3667	7605	1725
3668	7608	1723
3669	7609	1720
3670	7611	1718
3671	7613	1716
3672	7615	1714
3673	7617	1712
3674	7619	1710
3675	7621	1708
3676	7623	1706
3677	7625	1704
3678	7627	1702
3679	7628	1699
3680	7630	1697
3681	7632	1695
3682	7634	1693
3683	7636	1691
3684	7638	1689
3685	7640	1687
3686	7642	1685
3687	7644	1683
3688	7646	1681
3689	7648	1678
3690	7650	1676
3691	7652	1674
3692	7654	1672
3693	7656	1670
3694	7657	1668
3695	7659	1666
3696	7661	1664
3697	7663	1661
3698	7665	1659
3699	7666	1657
3700	7668	1655
3701	7670	1653
3702	7673	1651
3703	7674	1649
3704	7676	1647
3705	7678	1645
3706	7680	1642
3707	7681	1640
3708	7683	1638
3709	7684	1636
3710	7687	1634
3711	7689	1632
3712	7690	1630
3713	7692	1628
3714	7694	1625
3715	7696	1623
3716	7698	1621
3717	7700	1619
3718	7702	1617
3719	7704	1615
3720	7706	1613
3721	7708	1611
3722	7710	1609
3723	7712	1607
3724	7714	1605
3725	7716	1602
3726	7718	1600
3727	7720	1598
3728	7722	1596
3729	7724	1594
3730	7726	1592
3731	7728	1590
3732	7730	1588
3733	7732	1586
3734	7734	1584
3735	7736	1582
3736	7739	1580
3737	7741	1578
3738	7743	1575
3739	7744	1573
3740	7747	1571
3741	7749	1569
3742	7750	1567
3743	7752	1565
3744	7754	1563
3745	7755	1561
3746	7758	1559
3747	7760	1556
3748	7761	1554
3749	7763	1552
3750	7765	1550
3751	7767	1548
3752	7769	1546
3753	7771	1544
3754	7773	1542
3755	7775	1540
3756	7777	1538
3757	7779	1536
3758	7781	1533
3759	7783	1531
3760	7785	1529
3761	7787	1527
3762	7788	1525
3763	7790	1523
3764	7792	1521
3765	7794	1519
3766	7796	1517
3767	7798	1515
3768	7801	1513
3769	7803	1511
3770	7805	1508
3771	7806	1506
3772	7809	1504
3773	7811	1502
3774	7812	1500
3775	7814	1498
3776	7815	1496
3777	7817	1493
3778	7819	1491
3779	7821	1489
3780	7823	1487
3781	7827	1485
3782	7830	1484
3783	7832	1482
3784	7834	1480
3785	7837	1478
3786	7839	1476
3787	7841	1473
3788	7844	1471
3789	7846	1469
3790	7848	1467
3791	7850	1465
3792	7852	1463
3793	7854	1461
3794	7856	1459
3795	7858	1457
3796	7860	1455
3797	7863	1453
3798	7865	1451
3799	7867	1449
3800	7869	1447
3801	7871	1445
3802	7873	1443
3803	7875	1441
3804	7877	1438
3805	7879	1436
3806	7881	1434
3807	7883	1432
3808	7885	1430
3809	7888	1428
3810	7890	1426
3811	7891	1424
3812	7893	1422
3813	7895	1420
3814	7897	1418
3815	7900	1416
3816	7902	1413
3817	7904	1411
3818	7906	1409
3819	7907	1407
3820	7909	1405
3821	7911	1403
3822	7913	1401
3823	7915	1399
3824	7917	1397
3825	7919	1395
3826	7921	1393
3827	7923	1391
3828	7926	1388
3829	7927	1386
3830	7929	1384
3831	7931	1382
3832	7933	1380
3833	7934	1378
3834	7936	1376
3835	7938	1374
3836	7940	1372
3837	7942	1369
3838	7944	1367
3839	7946	1365
3840	7948	1363
3841	7950	1361
3842	7952	1359
3843	7954	1357
3844	7956	1355
3845	7958	1353
3846	7959	1351
3847	7961	1349
3848	7963	1346
3849	7965	1344
3850	7967	1342
3851	7969	1340
3852	7971	1338
3853	7973	1336
3854	7975	1334
3855	7977	1332
3856	7978	1330
3857	7980	1327
3858	7981	1325
3859	7983	1323
3860	7985	1321
3861	7988	1319
3862	7990	1317
3863	7992	1315
3864	7993	1313
3865	7995	1311
3866	7997	1309
3867	7999	1307
3868	8001	1304
3869	8003	1302
3870	8005	1300
3871	8007	1298
3872	8008	1296
3873	8011	1294
3874	8013	1292
3875	8015	1290
3876	8017	1288
3877	8019	1286
3878	8020	1284
3879	8022	1282
3880	8024	1279
3881	8026	1277
3882	8028	1275
3883	8030	1273
3884	8032	1271
3885	8034	1269
3886	8036	1267
3887	8038	1265
3888	8040	1263
3889	8042	1261
3890	8043	1259
3891	8046	1256
3892	8048	1254
3893	8049	1252
3894	8051	1250
3895	8052	1248
3896	8054	1246
3897	8056	1244
3898	8058	1242
3899	8060	1240
3900	8063	1238
3901	8064	1235
3902	8067	1233
3903	8069	1231
3904	8071	1229
3905	8072	1227
3906	8074	1225
3907	8076	1223
3908	8078	1221
3909	8080	1219
3910	8082	1217
3911	8083	1215
3912	8086	1213
3913	8088	1210
3914	8089	1208
3915	8091	1206
3916	8093	1204
3917	8095	1202
3918	8097	1200
3919	8100	1198
3920	8101	1196
3921	8103	1194
3922	8104	1192
3923	8106	1189
3924	8108	1187
3925	8110	1185
3926	8112	1183
3927	8114	1181
3928	8116	1179
3929	8118	1177
3930	8120	1175
3931	8123	1173
3932	8124	1171
3933	8126	1169
3934	8128	1167
3935	8130	1165
3936	8132	1162
3937	8134	1160
3938	8136	1158
3939	8138	1156
3940	8140	1154
3941	8142	1152
3942	8144	1150
3943	8146	1148
3944	8148	1146
3945	8150	1144
3946	8152	1142
3947	8153	1140
3948	8155	1137
3949	8158	1135
3950	8159	1133
3951	8161	1131
3952	8163	1129
3953	8165	1127
3954	8167	1125
3955	8169	1123
3956	8172	1121
3957	8174	1119
3958	8176	1117
3959	8178	1115
3960	8179	1113
3961	8181	1110
3962	8183	1108
3963	8185	1106
3964	8187	1104
3965	8189	1102
3966	8191	1100
3967	8193	1098
3968	8195	1096
3969	8197	1094
3970	8198	1092
3971	8200	1090
3972	8202	1088
3973	8204	1085
3974	8206	1083
3975	8208	1081
3976	8209	1079
3977	8211	1077
3978	8213	1075
3979	8215	1073
3980	8217	1071
3981	8219	1069
3982	8221	1067
3983	8223	1065
3984	8225	1062
3985	8226	1060
3986	8229	1058
3987	8231	1056
3988	8234	1054
3989	8236	1052
3990	8238	1050
3991	8239	1048
3992	8242	1046
3993	8243	1044
3994	8245	1042
3995	8247	1040
3996	8250	1038
3997	8252	1036
3998	8254	1034
3999	8256	1032
4000	8258	1029
4001	8260	1027
4002	8262	1025
4003	8264	1023
4004	8266	1021
4005	8268	1019
4006	8270	1017
4007	8272	1015
4008	8274	1013
4009	8276	1011
4010	8278	1009
4011	8279	1007
4012	8282	1005
4013	8283	1002
4014	8285	1000
4015	8286	998
4016	8288	996
4017	8290	994
4018	8292	992
4019	8294	990
4020	8295	988
4021	8297	986
4022	8299	984
4023	8301	981
4024	8303	979
4025	8305	977
4026	8307	975
4027	8309	973
4028	8311	971
4029	8313	969
4030	8315	967
4031	8317	965
4032	8319	963
4033	8321	961
4034	8323	959
4035	8325	957
4036	8327	955
4037	8329	952
4038	8331	950
4039	8333	948
4040	8335	946
4041	8337	944
4042	8339	942
4043	8341	940
4044	8343	938
4045	8345	936
4046	8347	934
4047	8348	932
4048	8350	930
4049	8352	928
4050	8354	925
4051	8356	923
4052	8358	921
4053	8360	919
4054	8362	917
4055	8363	915
4056	8365	913
4057	8367	911
4058	8369	909
4059	8371	907
4060	8373	905
4061	8375	903
4062	8377	901
4063	8379	899
4064	8381	896
4065	8383	894
4066	8385	892
4067	8387	890
4068	8389	888
4069	8391	886
4070	8393	884
4071	8395	882
4072	8396	880
4073	8398	878
4074	8401	876
4075	8403	874
4076	8405	872
4077	8406	869
4078	8409	867
4079	8410	865
4080	8412	863
4081	8414	861
4082	8416	859
4083	8418	857
4084	8420	855
4085	8422	853
4086	8424	851
4087	8426	849
4088	8428	847
4089	8430	845
4090	8432	843
4091	8433	840
4092	8435	838
4093	8437	836
4094	8439	834
4095	8440	832
4096	8443	830
4097	8445	828
4098	8447	826
4099	8448	824
4100	8451	822
4101	8453	820
4102	8455	818
4103	8456	816
4104	8458	813
4105	8460	811
4106	8462	809
4107	8464	807
4108	8466	805
4109	8467	803
4110	8469	801
4111	8471	799
4112	8473	797
4113	8475	795
4114	8477	793
4115	8479	791
4116	8482	789
4117	8484	787
4118	8485	784
4119	8487	782
4120	8489	780
4121	8491	778
4122	8492	776
4123	8494	774
4124	8496	772
4125	8498	770
4126	8500	768
4127	8502	766
4128	8504	764
4129	8506	762
4130	8507	759
4131	8510	757
4132	8512	755
4133	8513	753
4134	8515	751
4135	8518	749
4136	8520	747
4137	8522	745
4138	8524	743
4139	8526	741
4140	8528	739
4141	8530	737
4142	8532	735
4143	8535	733
4144	8537	731
4145	8539	729
4146	8542	727
4147	8544	725
4148	8545	722
4149	8547	720
4150	8549	718
4151	8551	716
4152	8554	714
4153	8556	712
4154	8558	710
4155	8560	708
4156	8562	706
4157	8564	704
4158	8566	702
4159	8568	700
4160	8570	698
4161	8572	696
4162	8574	694
4163	8576	692
4164	8578	689
4165	8580	687
4166	8582	685
4167	8584	683
4168	8586	681
4169	8588	679
4170	8590	677
4171	8592	675
4172	8594	673
4173	8596	671
4174	8598	669
4175	8600	667
4176	8603	665
4177	8605	663
4178	8607	661
4179	8609	659
4180	8611	657
4181	8612	654
4182	8614	652
4183	8617	650
4184	8619	648
4185	8621	646
4186	8623	644
4187	8625	642
4188	8627	640
4189	8629	638
4190	8631	636
4191	8634	634
4192	8636	632
4193	8638	630
4194	8639	628
4195	8641	626
4196	8643	624
4197	8645	621
4198	8647	619
4199	8649	617
4200	8651	615
4201	8654	613
4202	8655	611
4203	8657	609
4204	8659	607
4205	8661	605
4206	8663	603
4207	8665	601
4208	8667	599
4209	8669	597
4210	8672	595
4211	8674	593
4212	8676	591
4213	8678	588
4214	8680	586
4215	8682	584
4216	8684	582
4217	8686	580
4218	8689	578
4219	8690	576
4220	8692	574
4221	8694	572
4222	8696	570
4223	8698	568
4224	8699	566
4225	8701	564
4226	8703	562
4227	8705	560
4228	8707	558
4229	8709	555
4230	8711	553
4231	8713	551
4232	8716	549
4233	8718	547
4234	8720	545
4235	8722	543
4236	8724	541
4237	8726	539
4238	8728	537
4239	8730	535
4240	8733	533
4241	8735	531
4242	8737	529
4243	8739	527
4244	8740	525
4245	8742	523
4246	8744	520
4247	8746	518
4248	8748	516
4249	8750	514
4250	8752	512
4251	8754	510
4252	8756	508
4253	8758	506
4254	8760	504
4255	8762	502
4256	8764	500
4257	8766	498
4258	8768	496
4259	8770	494
4260	8772	492
4261	8774	489
4262	8776	487
4263	8777	485
4264	8779	483
4265	8781	481
4266	8783	479
4267	8785	477
4268	8788	475
4269	8790	473
4270	8792	471
4271	8794	469
4272	8796	467
4273	8798	465
4274	8800	463
4275	8802	461
4276	8804	459
4277	8805	456
4278	8807	454
4279	8810	452
4280	8811	450
4281	8813	448
4282	8815	446
4283	8817	444
4284	8819	442
4285	8821	440
4286	8823	438
4287	8825	436
4288	8827	434
4289	8829	432
4290	8831	430
4291	8833	428
4292	8835	426
4293	8837	423
4294	8839	421
4295	8841	419
4296	8844	417
4297	8845	415
4298	8847	413
4299	8850	411
4300	8851	409
4301	8854	407
4302	8855	405
4303	8857	403
4304	8859	401
4305	8861	399
4306	8862	397
4307	8864	395
4308	8866	393
4309	8869	391
4310	8871	388
4311	8873	386
4312	8875	384
4313	8877	382
4314	8879	380
4315	8881	378
4316	8883	376
4317	8885	374
4318	8887	372
4319	8889	370
4320	8891	368
4321	8892	366
4322	8894	364
4323	8897	362
4324	8899	360
4325	8901	358
4326	8902	355
4327	8903	353
4328	8905	351
4329	8907	349
4330	8909	347
4331	8911	345
4332	8913	343
4333	8915	341
4334	8917	339
4335	8920	337
4336	8922	335
4337	8923	333
4338	8925	331
4339	8927	329
4340	8929	327
4341	8931	325
4342	8933	322
4343	8935	320
4344	8937	318
4345	8939	316
4346	8940	314
4347	8943	312
4348	8945	310
4349	8947	308
4350	8949	306
4351	8951	304
4352	8952	302
4353	8954	300
4354	8956	298
4355	8958	296
4356	8960	294
4357	8961	292
4358	8963	289
4359	8965	287
4360	8967	285
4361	8969	283
4362	8971	281
4363	8974	279
4364	8976	277
4365	8978	275
4366	8979	273
4367	8981	271
4368	8983	269
4369	8985	267
4370	8987	265
4371	8989	263
4372	8991	261
4373	8993	259
4374	8995	257
4375	8997	254
4376	8999	252
4377	9001	250
4378	9003	248
4379	9005	246
4380	9007	244
4381	9009	242
4382	9011	240
4383	9013	238
4384	9015	236
4385	9017	234
4386	9019	232
4387	9021	230
4388	9023	228
4389	9025	226
4390	9027	224
4391	9029	222
4392	9031	219
4393	9033	217
4394	9034	215
4395	9036	213
4396	9038	211
4397	9040	209
4398	9042	207
4399	9044	205
4400	9046	203
4401	9048	201
4402	9050	199
4403	9053	197
4404	9055	195
4405	9057	193
4406	9059	191
4407	9061	189
4408	9063	187
4409	9065	185
4410	9066	182
4411	9067	180
4412	9069	178
4413	9072	176
4414	9074	174
4415	9076	172
4416	9078	170
4417	9080	168
4418	9082	166
4419	9084	164
4420	9086	162
4421	9088	160
4422	9090	158
4423	9092	156
4424	9095	154
4425	9097	152
4426	9099	150
4427	9100	147
4428	9102	145
4429	9104	143
4430	9106	141
4431	9108	139
4432	9110	137
4433	9112	135
4434	9114	133
4435	9116	131
4436	9118	129
4437	9119	127
4438	9122	125
4439	9124	123
4440	9126	121
4441	9128	119
4442	9129	117
4443	9131	115
4444	9133	113
4445	9135	110
4446	9137	108
4447	9139	106
4448	9141	104
4449	9143	102
4450	9145	100
4451	9147	98
4452	9149	96
4453	9151	94
4454	9153	92
4455	9154	90
4456	9156	88
4457	9158	86
4458	9160	84
4459	9162	82
4460	9164	80
4461	9166	78
4462	9168	76
4463	9169	73
4464	9171	71
4465	9173	69
4466	9175	67
4467	9177	65
4468	9179	63
4469	9181	61
4470	9183	59
4471	9185	57
4472	9187	55
4473	9189	53
4474	9191	51
4475	9193	49
4476	9194	47
4477	9196	45
4478	9199	43
4479	9201	41
4480	9202	39
4481	9204	36
4482	9206	34
4483	9208	32
4484	9210	30
4485	9211	28
4486	9214	26
4487	9215	24
4488	9217	22
4489	9219	20
4490	9222	18
4491	9224	16
4492	9226	14
4493	9228	12
4494	9230	10
4495	9232	8
4496	9234	6
4497	9236	4
4498	9238	2
4499	9240	0
