iter	RMSE
3220	4055.518953
3221	4054.631034
3222	4052.070044
3223	4049.532828
3224	4047.617889
3225	4046.668114
3226	4045.327323
3227	4043.63709
3228	4042.277721
3229	4040.419086
3230	4039.516048
3231	4037.327177
3232	4034.500902
3233	4032.314519
3234	4030.397018
3235	4029.194516
3236	4027.102478
3237	4025.104605
3238	4022.626142
3239	4019.989958
3240	4019.228036
3241	4017.815297
3242	4016.782509
3243	4013.877036
3244	4012.6529
3245	4011.331633
3246	4008.855807
3247	4007.039779
3248	4004.96805
3249	4003.668523
3250	4001.714426
3251	4001.627591
3252	4000.009389
3253	3999.173377
3254	3998.326553
3255	3995.431221
3256	3992.753894
3257	3990.345351
3258	3989.220841
3259	3987.972715
3260	3986.303078
3261	3984.898558
3262	3983.956308
3263	3981.658624
3264	3980.367448
3265	3979.480945
3266	3977.289652
3267	3975.616737
3268	3973.835134
3269	3972.434992
3270	3970.213442
3271	3968.273054
3272	3966.971174
3273	3965.043109
3274	3964.591184
3275	3963.712615
3276	3962.298847
3277	3959.39571
3278	3958.002542
3279	3955.99579
3280	3955.383833
3281	3954.192411
3282	3952.826387
3283	3951.05193
3284	3950.603131
3285	3949.737582
3286	3948.700988
3287	3948.246275
3288	3946.242276
3289	3944.766325
3290	3942.735307
3291	3940.868442
3292	3938.007887
3293	3936.449865
3294	3935.526832
3295	3933.964771
3296	3933.654168
3297	3932.829335
3298	3931.862938
3299	3930.669631
3300	3929.390511
3301	3927.833958
3302	3926.889095
3303	3925.760888
3304	3924.924345
3305	3923.63007
3306	3922.085032
3307	3920.965408
3308	3919.254255
3309	3918.622934
3310	3917.562548
3311	3916.141495
3312	3914.589861
3313	3913.627887
3314	3912.724417
3315	3910.953777
3316	3909.54514
3317	3908.420721
3318	3906.512194
3319	3904.085284
3320	3902.601133
3321	3900.329402
3322	3899.242191
3323	3899.090535
3324	3897.596302
3325	3896.190096
3326	3895.19473
3327	3892.2852
3328	3890.440066
3329	3888.636158
3330	3887.286131
3331	3886.207244
3332	3884.791963
3333	3883.065766
3334	3881.138429
3335	3879.833488
3336	3877.992746
3337	3875.709011
3338	3875.130669
3339	3873.27272
3340	3872.157677
3341	3870.215212
3342	3868.080709
3343	3867.344851
3344	3865.401601
3345	3862.740954
3346	3861.180136
3347	3859.354541
3348	3857.220408
3349	3855.296563
3350	3853.444488
3351	3849.683299
3352	3847.883415
3353	3847.172483
3354	3845.73084
3355	3843.58573
3356	3841.383546
3357	3840.908918
3358	3839.062148
3359	3838.677575
3360	3836.992431
3361	3833.784082
3362	3833.651586
3363	3830.759249
3364	3829.205461
3365	3828.1456
3366	3827.146527
3367	3826.31766
3368	3825.022156
3369	3823.052863
3370	3821.759365
3371	3820.809879
3372	3818.78488
3373	3816.60869
3374	3816.081881
3375	3815.129327
3376	3813.881944
3377	3811.559529
3378	3810.473981
3379	3809.665132
3380	3808.646212
3381	3806.285828
3382	3804.124931
3383	3803.262753
3384	3801.448937
3385	3800.613909
3386	3799.219359
3387	3798.014952
3388	3795.971213
3389	3794.540993
3390	3792.915363
3391	3791.753004
3392	3790.90113
3393	3789.609713
3394	3788.24235
3395	3785.4939
3396	3784.023091
3397	3781.849518
3398	3779.534969
3399	3778.264494
3400	3776.722065
3401	3774.946975
3402	3772.328427
3403	3770.926288
3404	3767.994204
3405	3765.674842
3406	3764.498598
3407	3763.526162
3408	3761.588672
3409	3759.426779
3410	3758.35376
3411	3756.787647
3412	3754.964402
3413	3754.241093
3414	3751.418551
3415	3749.338254
3416	3747.516325
3417	3745.591646
3418	3743.569286
3419	3741.605954
3420	3740.384323
3421	3739.083154
3422	3736.683275
3423	3735.889808
3424	3734.273555
3425	3733.498986
3426	3732.122382
3427	3730.313579
3428	3729.488396
3429	3728.168644
3430	3726.122075
3431	3724.187411
3432	3722.672482
3433	3721.442386
3434	3719.242249
3435	3717.974959
3436	3716.031415
3437	3713.602677
3438	3712.290741
3439	3711.32504
3440	3710.797824
3441	3710.104264
3442	3709.334005
3443	3708.16829
3444	3706.273258
3445	3705.65505
3446	3704.843413
3447	3703.404355
3448	3702.235705
3449	3701.002664
3450	3698.461211
3451	3696.856606
3452	3696.266571
3453	3695.268959
3454	3693.626045
3455	3692.884061
3456	3690.917182
3457	3688.704985
3458	3687.214986
3459	3686.046035
3460	3684.286028
3461	3683.08512
3462	3681.812523
3463	3679.430803
3464	3678.24614
3465	3676.371095
3466	3674.993812
3467	3673.964209
3468	3672.991042
3469	3670.735601
3470	3669.69832
3471	3666.591612
3472	3664.969657
3473	3663.49425
3474	3661.656681
3475	3660.089305
3476	3658.619938
3477	3657.68997
3478	3656.692554
3479	3655.882684
3480	3655.806662
3481	3653.706257
3482	3652.90044
3483	3651.277732
3484	3650.054517
3485	3648.203656
3486	3646.429784
3487	3645.148226
3488	3643.146959
3489	3641.591047
3490	3639.611968
3491	3638.054954
3492	3636.45493
3493	3634.779377
3494	3633.168266
3495	3631.930651
3496	3630.52391
3497	3628.793047
3498	3626.953293
3499	3625.829072
3500	3624.895584
3501	3623.79303
3502	3621.516968
3503	3621.276553
3504	3619.784398
3505	3617.595421
3506	3617.179489
3507	3615.768622
3508	3614.007746
3509	3612.537716
3510	3610.622435
3511	3609.316767
3512	3608.418145
3513	3607.950867
3514	3606.617084
3515	3603.742694
3516	3602.627759
3517	3601.70746
3518	3601.506426
3519	3600.606379
3520	3599.975619
3521	3598.469676
3522	3597.609077
3523	3596.56433
3524	3594.464203
3525	3592.804125
3526	3591.175093
3527	3590.141991
3528	3589.065633
3529	3587.92559
3530	3586.895663
3531	3585.161333
3532	3584.37794
3533	3582.836906
3534	3581.396834
3535	3579.924095
3536	3577.965017
3537	3576.651912
3538	3575.809804
3539	3574.846987
3540	3574.024967
3541	3572.883967
3542	3572.164755
3543	3571.386413
3544	3569.73436
3545	3568.650266
3546	3567.536097
3547	3566.57418
3548	3565.587367
3549	3564.568582
3550	3561.831977
3551	3560.773148
3552	3558.92249
3553	3557.031369
3554	3556.901422
3555	3555.478221
3556	3553.061595
3557	3551.825179
3558	3549.77248
3559	3549.251004
3560	3548.887225
3561	3546.529358
3562	3545.410395
3563	3544.088134
3564	3543.046252
3565	3541.889377
3566	3539.849543
3567	3538.688761
3568	3537.035556
3569	3535.444835
3570	3534.375174
3571	3533.250072
3572	3531.473124
3573	3529.517987
3574	3527.516998
3575	3527.385549
3576	3527.188039
3577	3525.861444
3578	3525.114441
3579	3523.734127
3580	3521.569236
3581	3519.914433
3582	3518.266728
3583	3516.028575
3584	3514.133926
3585	3513.62041
3586	3511.854877
3587	3510.117431
3588	3509.467735
3589	3506.526483
3590	3505.480217
3591	3504.068616
3592	3502.41136
3593	3500.492494
3594	3499.059974
3595	3498.315722
3596	3497.34472
3597	3496.483394
3598	3495.863288
3599	3495.214957
3600	3494.453397
3601	3493.485446
3602	3491.803576
3603	3490.676198
3604	3489.427454
3605	3488.042592
3606	3485.449952
3607	3484.903109
3608	3484.174399
3609	3482.492664
3610	3481.430849
3611	3479.973458
3612	3478.536365
3613	3477.703421
3614	3476.51533
3615	3475.415988
3616	3474.394483
3617	3472.892997
3618	3471.856661
3619	3470.57018
3620	3469.634224
3621	3467.962845
3622	3466.114622
3623	3464.719278
3624	3463.985561
3625	3462.793141
3626	3460.121602
3627	3459.633681
3628	3458.314561
3629	3457.375174
3630	3456.764116
3631	3454.975399
3632	3454.439356
3633	3451.728003
3634	3450.52332
3635	3449.472656
3636	3449.324588
3637	3447.691909
3638	3446.009566
3639	3445.198404
3640	3444.716752
3641	3442.823943
3642	3441.689856
3643	3440.615694
3644	3439.250924
3645	3438.174553
3646	3438.041775
3647	3436.766
3648	3435.898646
3649	3435.375796
3650	3433.330993
3651	3432.371291
3652	3431.072131
3653	3429.746579
3654	3428.98988
3655	3427.700693
3656	3425.92011
3657	3424.050965
3658	3422.856244
3659	3420.764479
3660	3418.625809
3661	3416.227218
3662	3414.494063
3663	3412.77599
3664	3411.937976
3665	3411.44339
3666	3411.105197
3667	3409.713543
3668	3408.146197
3669	3407.090247
3670	3406.108701
3671	3404.847682
3672	3403.501442
3673	3401.945445
3674	3401.501872
3675	3399.977023
3676	3399.858348
3677	3398.037774
3678	3397.032693
3679	3396.227943
3680	3395.846392
3681	3395.520396
3682	3394.420282
3683	3393.318466
3684	3393.078023
3685	3391.930486
3686	3391.760066
3687	3390.854459
3688	3390.057317
3689	3388.535174
3690	3387.584291
3691	3385.585473
3692	3384.567581
3693	3383.244276
3694	3382.189362
3695	3380.509327
3696	3379.628359
3697	3378.172971
3698	3377.048079
3699	3375.257543
3700	3373.988572
3701	3372.93309
3702	3371.19845
3703	3370.338031
3704	3368.536667
3705	3366.587356
3706	3364.422286
3707	3363.191116
3708	3362.176735
3709	3360.417071
3710	3359.4636
3711	3357.365831
3712	3355.832433
3713	3354.015757
3714	3352.184412
3715	3350.168583
3716	3348.621621
3717	3347.989176
3718	3347.106587
3719	3344.972792
3720	3342.996022
3721	3341.322845
3722	3340.42529
3723	3338.817395
3724	3337.809521
3725	3336.407309
3726	3335.543898
3727	3334.076433
3728	3333.033871
3729	3332.110815
3730	3330.272457
3731	3328.961735
3732	3328.439685
3733	3327.1823
3734	3324.927827
3735	3323.97205
3736	3323.112087
3737	3321.449964
3738	3320.438899
3739	3318.72973
3740	3316.887388
3741	3316.190714
3742	3314.977441
3743	3314.364032
3744	3312.430704
3745	3311.857979
3746	3311.60155
3747	3310.226348
3748	3308.626265
3749	3306.898435
3750	3305.85843
3751	3305.363104
3752	3304.363286
3753	3302.700569
3754	3301.295289
3755	3300.221471
3756	3299.368948
3757	3298.185081
3758	3297.213118
3759	3296.675169
3760	3296.389327
3761	3295.598694
3762	3294.297872
3763	3293.358955
3764	3291.355359
3765	3291.295232
3766	3288.773432
3767	3287.080309
3768	3285.100322
3769	3283.949925
3770	3282.747845
3771	3281.820937
3772	3280.756817
3773	3279.312766
3774	3277.363633
3775	3276.710739
3776	3275.430204
3777	3274.098825
3778	3272.748056
3779	3271.56098
3780	3269.888062
3781	3268.960925
3782	3267.926573
3783	3267.062964
3784	3264.986688
3785	3263.598548
3786	3262.18636
3787	3261.515385
3788	3259.493312
3789	3258.842239
3790	3258.659675
3791	3257.282177
3792	3256.798285
3793	3254.836151
3794	3253.437793
3795	3252.326346
3796	3251.79582
3797	3250.264346
3798	3248.670105
3799	3247.767559
3800	3246.793568
3801	3244.830057
3802	3244.019925
3803	3242.948436
3804	3241.837164
3805	3240.71757
3806	3240.281275
3807	3239.718219
3808	3238.327363
3809	3236.557663
3810	3235.71507
3811	3234.711862
3812	3233.522527
3813	3232.51452
3814	3232.070354
3815	3231.581144
3816	3229.636265
3817	3228.108648
3818	3226.491505
3819	3225.366231
3820	3224.476921
3821	3223.474806
3822	3222.211413
3823	3221.103924
3824	3220.503605
3825	3219.81094
3826	3218.205921
3827	3216.241552
3828	3215.466208
3829	3214.45683
3830	3213.683504
3831	3212.390149
3832	3210.578249
3833	3210.355097
3834	3209.289324
3835	3208.192312
3836	3208.093982
3837	3207.088345
3838	3204.824978
3839	3204.080138
3840	3202.168851
3841	3201.063708
3842	3199.654995
3843	3198.726598
3844	3196.857162
3845	3196.209691
3846	3194.770371
3847	3192.794715
3848	3191.180274
3849	3189.406302
3850	3188.296833
3851	3187.917382
3852	3186.942318
3853	3186.59982
3854	3184.815072
3855	3183.997647
3856	3182.698656
3857	3182.075832
3858	3181.261249
3859	3180.020183
3860	3178.713028
3861	3177.942355
3862	3177.244758
3863	3176.173944
3864	3174.798154
3865	3173.831542
3866	3173.325117
3867	3171.096664
3868	3170.361027
3869	3167.989786
3870	3167.713241
3871	3167.037736
3872	3165.738035
3873	3165.18048
3874	3163.395259
3875	3162.064441
3876	3160.70604
3877	3159.854568
3878	3158.325933
3879	3156.638903
3880	3156.474749
3881	3155.403775
3882	3154.809559
3883	3153.466787
3884	3151.863993
3885	3150.992651
3886	3150.851189
3887	3149.57322
3888	3148.77237
3889	3148.003321
3890	3146.76453
3891	3145.668573
3892	3144.701024
3893	3143.252398
3894	3142.222345
3895	3141.541632
3896	3140.781748
3897	3138.320664
3898	3137.244749
3899	3135.928505
3900	3133.514946
3901	3131.644442
3902	3130.261208
3903	3129.404608
3904	3127.616244
3905	3126.537252
3906	3126.442016
3907	3125.670569
3908	3124.531479
3909	3123.012468
3910	3122.082759
3911	3121.055211
3912	3119.337848
3913	3117.91467
3914	3116.914015
3915	3115.797109
3916	3114.353832
3917	3113.149665
3918	3112.302902
3919	3111.213843
3920	3109.011389
3921	3107.610966
3922	3106.554417
3923	3106.367233
3924	3105.290824
3925	3103.118713
3926	3101.558978
3927	3100.213222
3928	3099.128231
3929	3097.903416
3930	3097.240891
3931	3095.171237
3932	3094.405116
3933	3093.257773
3934	3091.410357
3935	3089.752274
3936	3088.892474
3937	3087.811236
3938	3087.701781
3939	3086.601524
3940	3084.150678
3941	3083.118968
3942	3081.92841
3943	3080.932783
3944	3080.527145
3945	3079.916015
3946	3078.812683
3947	3077.029896
3948	3074.856512
3949	3073.887752
3950	3072.372551
3951	3071.421296
3952	3070.211397
3953	3069.046206
3954	3068.008005
3955	3067.275532
3956	3066.231691
3957	3064.685884
3958	3063.392965
3959	3062.503854
3960	3061.677374
3961	3060.507496
3962	3058.810643
3963	3057.831379
3964	3056.579098
3965	3055.272981
3966	3054.653117
3967	3053.610781
3968	3052.348171
3969	3050.926013
3970	3050.521346
3971	3049.002483
3972	3047.228103
3973	3046.168151
3974	3044.882356
3975	3044.158907
3976	3043.536421
3977	3042.845218
3978	3041.004901
3979	3040.78643
3980	3040.359346
3981	3039.543792
3982	3038.534448
3983	3036.458989
3984	3035.338475
3985	3034.677251
3986	3033.128974
3987	3032.276896
3988	3031.665517
3989	3030.590059
3990	3028.935053
3991	3028.03029
3992	3027.269922
3993	3025.370643
3994	3024.774044
3995	3023.673743
3996	3022.045185
3997	3021.197195
3998	3020.340393
3999	3019.969759
4000	3018.653812
4001	3017.658813
4002	3016.39332
4003	3014.909661
4004	3014.635645
4005	3013.806671
4006	3012.184019
4007	3010.771911
4008	3009.595795
4009	3008.854664
4010	3007.933456
4011	3007.21432
4012	3006.862356
4013	3005.017703
4014	3003.910968
4015	3003.211467
4016	3002.3439
4017	3001.836263
4018	3000.435623
4019	2998.798839
4020	2997.218231
4021	2995.10063
4022	2993.113397
4023	2992.453813
4024	2991.438869
4025	2990.312576
4026	2989.267568
4027	2988.467784
4028	2987.449174
4029	2986.144638
4030	2984.735143
4031	2982.848282
4032	2981.493514
4033	2979.167618
4034	2977.844587
4035	2976.967399
4036	2976.229893
4037	2975.033605
4038	2974.207409
4039	2973.54067
4040	2973.408496
4041	2972.457522
4042	2971.877763
4043	2971.229772
4044	2970.614379
4045	2969.453947
4046	2967.491391
4047	2966.786067
4048	2965.663946
4049	2964.945103
4050	2963.526612
4051	2961.564629
4052	2959.683052
4053	2957.466054
4054	2956.488638
4055	2956.272956
4056	2955.788767
4057	2955.590617
4058	2955.14339
4059	2953.475392
4060	2952.009493
4061	2951.415159
4062	2949.66047
4063	2948.776731
4064	2947.071425
4065	2945.973829
4066	2944.923731
4067	2943.685393
4068	2941.902386
4069	2941.025707
4070	2939.96277
4071	2939.208481
4072	2937.970401
4073	2936.994274
4074	2935.896849
4075	2934.284847
4076	2933.11026
4077	2932.222458
4078	2931.892456
4079	2930.760871
4080	2929.110052
4081	2928.479379
4082	2927.610687
4083	2926.83648
4084	2925.71822
4085	2924.458752
4086	2923.492114
4087	2921.706204
4088	2920.146852
4089	2919.128691
4090	2918.571203
4091	2917.827977
4092	2915.924438
4093	2914.532196
4094	2913.840077
4095	2913.007152
4096	2912.415578
4097	2911.055541
4098	2909.472571
4099	2908.863599
4100	2907.210961
4101	2905.712059
4102	2904.902793
4103	2903.847501
4104	2902.578975
4105	2901.768694
4106	2900.134763
4107	2899.029335
4108	2896.941117
4109	2895.496137
4110	2894.682465
4111	2894.014614
4112	2892.454311
4113	2891.1748
4114	2889.724686
4115	2888.791381
4116	2888.009506
4117	2887.398763
4118	2886.382057
4119	2885.721787
4120	2884.596103
4121	2883.930677
4122	2883.238277
4123	2881.96671
4124	2880.19611
4125	2879.813441
4126	2878.295198
4127	2876.791371
4128	2875.909123
4129	2874.374802
4130	2873.068208
4131	2872.094067
4132	2870.553949
4133	2869.361143
4134	2868.16849
4135	2867.760534
4136	2866.702025
4137	2865.931056
4138	2865.477655
4139	2864.373163
4140	2863.286747
4141	2861.889907
4142	2860.558835
4143	2860.255645
4144	2859.599302
4145	2858.574786
4146	2856.833569
4147	2855.74132
4148	2854.667344
4149	2853.702655
4150	2852.777391
4151	2851.866517
4152	2850.794506
4153	2850.363668
4154	2849.414172
4155	2848.539653
4156	2847.790834
4157	2846.64475
4158	2845.639126
4159	2844.208762
4160	2843.034853
4161	2841.625964
4162	2840.545197
4163	2839.503973
4164	2837.442214
4165	2836.698481
4166	2836.009649
4167	2833.665053
4168	2833.372028
4169	2832.669571
4170	2830.699801
4171	2829.466089
4172	2828.565261
4173	2827.849208
4174	2826.386535
4175	2825.673987
4176	2825.049002
4177	2823.779352
4178	2822.372835
4179	2822.038608
4180	2821.048911
4181	2818.714126
4182	2817.316913
4183	2815.724412
4184	2814.560037
4185	2813.342005
4186	2811.663479
4187	2810.928235
4188	2809.410909
4189	2808.065583
4190	2807.349489
4191	2806.016216
4192	2805.636033
4193	2803.902783
4194	2802.703386
4195	2802.088846
4196	2801.04658
4197	2800.982082
4198	2800.43105
4199	2799.550438
4200	2798.165182
4201	2796.816364
4202	2795.903088
4203	2794.539884
4204	2793.450077
4205	2792.537219
4206	2791.381794
4207	2790.832241
4208	2790.281937
4209	2789.282583
4210	2788.217472
4211	2786.938912
4212	2785.703684
4213	2784.460339
4214	2782.967196
4215	2782.536574
4216	2781.666121
4217	2780.060406
4218	2779.698401
4219	2778.68397
4220	2777.309465
4221	2776.849626
4222	2775.336798
4223	2774.18725
4224	2772.859109
4225	2772.099159
4226	2771.036779
4227	2770.660108
4228	2769.285334
4229	2767.656772
4230	2766.709853
4231	2765.89219
4232	2765.013405
4233	2764.077036
4234	2763.199475
4235	2762.296998
4236	2761.685392
4237	2760.450705
4238	2760.09476
4239	2759.076812
4240	2757.380888
4241	2755.828311
4242	2754.858704
4243	2754.199826
4244	2753.361299
4245	2752.327976
4246	2751.767074
4247	2751.096924
4248	2749.896473
4249	2749.161101
4250	2748.231412
4251	2747.371722
4252	2746.770716
4253	2745.752944
4254	2743.551086
4255	2742.694689
4256	2741.702152
4257	2740.097434
4258	2738.894102
4259	2737.569558
4260	2736.81402
4261	2736.282854
4262	2735.157437
4263	2733.998781
4264	2733.376615
4265	2732.38967
4266	2731.220722
4267	2729.43672
4268	2728.243406
4269	2727.05922
4270	2726.510881
4271	2726.051029
4272	2725.362447
4273	2725.068629
4274	2724.453224
4275	2723.099882
4276	2721.525685
4277	2720.343752
4278	2719.399273
4279	2717.863937
4280	2716.617279
4281	2714.365546
4282	2712.394359
4283	2711.771671
4284	2710.798559
4285	2709.893844
4286	2709.594211
4287	2709.301858
4288	2707.621287
4289	2706.782771
4290	2706.163514
4291	2705.623401
4292	2705.05652
4293	2703.989428
4294	2702.777971
4295	2701.904032
4296	2701.431195
4297	2701.137587
4298	2699.461329
4299	2698.37489
4300	2697.306646
4301	2695.829459
4302	2694.901939
4303	2694.756893
4304	2693.690123
4305	2692.400568
4306	2691.745217
4307	2691.001552
4308	2689.935728
4309	2688.958409
4310	2688.05069
4311	2687.791002
4312	2686.993533
4313	2686.747221
4314	2685.792536
4315	2684.130163
4316	2683.730504
4317	2682.892682
4318	2681.99019
4319	2680.96986
4320	2680.01162
4321	2679.537874
4322	2678.773307
4323	2677.318443
4324	2676.934922
4325	2675.01949
4326	2673.983311
4327	2673.427781
4328	2672.672312
4329	2671.657574
4330	2669.999567
4331	2669.512079
4332	2669.130678
4333	2668.494131
4334	2667.14899
4335	2666.060446
4336	2664.444161
4337	2663.035372
4338	2661.221614
4339	2660.709079
4340	2659.690765
4341	2658.303436
4342	2656.776511
4343	2655.906887
4344	2654.738922
4345	2654.165578
4346	2652.867486
4347	2650.770487
4348	2650.061029
4349	2649.457697
4350	2649.018486
4351	2647.782382
4352	2646.30529
4353	2645.372449
4354	2643.74387
4355	2642.169474
4356	2641.468393
4357	2640.234363
4358	2639.074396
4359	2638.304924
4360	2637.946165
4361	2636.659503
4362	2635.421074
4363	2634.301682
4364	2632.743365
4365	2632.105901
4366	2631.250013
4367	2629.788986
4368	2629.347658
4369	2628.453257
4370	2628.056015
4371	2626.977599
4372	2626.456535
4373	2625.533182
4374	2624.43612
4375	2623.979029
4376	2623.104349
4377	2622.497307
4378	2621.356127
4379	2620.137799
4380	2619.277302
4381	2619.191323
4382	2618.16131
4383	2617.450811
4384	2616.147054
4385	2615.131595
4386	2614.577658
4387	2613.694984
4388	2612.679021
4389	2612.095381
4390	2611.480095
4391	2609.579539
4392	2609.159636
4393	2607.76383
4394	2606.870292
4395	2605.885402
4396	2604.649081
4397	2602.173186
4398	2601.383384
4399	2599.465741
4400	2599.009997
4401	2598.211967
4402	2597.221158
4403	2596.565336
4404	2595.661009
4405	2595.283142
4406	2594.8073
4407	2593.360361
4408	2592.904018
4409	2591.726773
4410	2591.023611
4411	2589.851437
4412	2589.132412
4413	2588.368503
4414	2587.238179
4415	2586.201132
4416	2586.140311
4417	2585.116445
4418	2584.328546
4419	2583.546833
4420	2582.445425
4421	2581.718071
4422	2579.720814
4423	2578.226467
4424	2577.186675
4425	2576.850954
4426	2576.468376
4427	2575.894803
4428	2575.422711
4429	2573.791494
4430	2572.643589
4431	2572.051391
4432	2571.493634
4433	2570.498839
4434	2569.334166
4435	2568.105143
4436	2566.893147
4437	2565.664581
4438	2565.000818
4439	2564.122757
4440	2562.792366
4441	2562.08992
4442	2560.998459
4443	2560.487376
4444	2560.207405
4445	2559.370963
4446	2558.324021
4447	2556.954815
4448	2556.219689
4449	2555.304487
4450	2554.71084
4451	2553.632999
4452	2552.330945
4453	2551.587886
4454	2550.601693
4455	2549.228782
4456	2548.700558
4457	2547.62515
4458	2546.677941
4459	2546.002426
4460	2545.594978
4461	2544.779845
4462	2544.214476
4463	2543.143562
4464	2542.837588
4465	2542.306309
4466	2541.442047
4467	2540.852533
4468	2540.087449
4469	2537.731004
4470	2537.426293
4471	2536.214111
4472	2535.242522
4473	2534.761588
4474	2533.807161
4475	2533.595888
4476	2532.558684
4477	2531.116381
4478	2530.298795
4479	2530.000639
4480	2529.230008
4481	2528.331127
4482	2527.569469
4483	2525.913477
4484	2524.654175
4485	2524.156278
4486	2523.678771
4487	2522.629376
4488	2522.057734
4489	2521.224695
4490	2520.699163
4491	2520.540161
4492	2519.552893
4493	2518.43344
4494	2517.643029
4495	2516.542405
4496	2515.248896
4497	2514.618346
4498	2514.132301
4499	2512.461394
