iter	RMSE
1665	7892.121221
1666	7888.099411
1667	7884.382063
1668	7881.330833
1669	7875.484643
1670	7871.842741
1671	7865.741162
1672	7863.726399
1673	7861.563001
1674	7859.337748
1675	7856.492943
1676	7854.897512
1677	7852.740079
1678	7849.845876
1679	7848.731227
1680	7844.836197
1681	7842.872808
1682	7839.916359
1683	7836.104675
1684	7832.982779
1685	7828.60706
1686	7824.685981
1687	7820.712785
1688	7817.206309
1689	7812.728661
1690	7806.793166
1691	7804.004967
1692	7803.178437
1693	7799.103206
1694	7794.712928
1695	7789.413334
1696	7781.875889
1697	7776.398901
1698	7774.390223
1699	7773.230197
1700	7769.142961
1701	7765.162163
1702	7762.480635
1703	7757.937896
1704	7755.711608
1705	7752.281964
1706	7747.361519
1707	7745.275404
1708	7739.568761
1709	7737.382383
1710	7732.441571
1711	7730.458082
1712	7726.253745
1713	7721.915993
1714	7719.490243
1715	7713.727191
1716	7710.930721
1717	7709.625533
1718	7706.454799
1719	7705.080182
1720	7703.568753
1721	7699.271732
1722	7695.477462
1723	7692.110907
1724	7687.356639
1725	7683.574344
1726	7679.107824
1727	7675.237486
1728	7671.980636
1729	7667.591878
1730	7661.574163
1731	7657.426858
1732	7651.857527
1733	7648.035891
1734	7645.426965
1735	7642.377383
1736	7640.611956
1737	7636.313258
1738	7634.166938
1739	7631.785387
1740	7629.635461
1741	7622.727441
1742	7620.997793
1743	7618.490454
1744	7616.239569
1745	7612.385181
1746	7609.15415
1747	7603.60207
1748	7601.422896
1749	7597.575417
1750	7595.415165
1751	7588.808792
1752	7582.833392
1753	7582.051427
1754	7580.34731
1755	7576.608888
1756	7573.784387
1757	7569.968184
1758	7566.322988
1759	7562.298803
1760	7557.665762
1761	7552.603306
1762	7550.880966
1763	7548.991805
1764	7546.71866
1765	7543.57623
1766	7541.30002
1767	7539.281158
1768	7537.697094
1769	7532.883429
1770	7528.957111
1771	7527.024862
1772	7526.170188
1773	7524.64071
1774	7523.209897
1775	7522.495413
1776	7519.506692
1777	7514.897026
1778	7511.708957
1779	7509.080835
1780	7506.995704
1781	7501.257207
1782	7499.54039
1783	7494.582488
1784	7492.019924
1785	7486.647896
1786	7483.020673
1787	7478.287806
1788	7476.182441
1789	7473.696357
1790	7470.077788
1791	7465.513072
1792	7462.957824
1793	7460.159999
1794	7457.828029
1795	7451.905753
1796	7447.49514
1797	7444.647537
1798	7442.348101
1799	7435.877549
1800	7432.499155
1801	7426.937155
1802	7421.898365
1803	7418.804065
1804	7415.657708
1805	7411.984155
1806	7409.500191
1807	7407.53021
1808	7404.332911
1809	7399.57095
1810	7394.887667
1811	7390.697504
1812	7386.08363
1813	7382.364438
1814	7378.847854
1815	7374.238886
1816	7371.904998
1817	7367.717738
1818	7366.696733
1819	7362.359601
1820	7359.870341
1821	7355.855909
1822	7351.380437
1823	7347.51045
1824	7345.814119
1825	7343.456358
1826	7334.608022
1827	7331.072025
1828	7328.611834
1829	7324.732759
1830	7321.055927
1831	7317.485423
1832	7314.795999
1833	7311.189283
1834	7308.833997
1835	7303.772146
1836	7301.927843
1837	7299.601577
1838	7296.831386
1839	7295.021264
1840	7293.094213
1841	7290.311009
1842	7283.163237
1843	7279.5114
1844	7276.627477
1845	7273.053584
1846	7269.559471
1847	7266.575718
1848	7261.831198
1849	7259.163894
1850	7256.279918
1851	7252.908299
1852	7248.153001
1853	7246.892716
1854	7245.218669
1855	7238.187652
1856	7235.949774
1857	7232.032822
1858	7228.985892
1859	7227.76208
1860	7222.808429
1861	7219.259503
1862	7217.460336
1863	7215.338319
1864	7213.505954
1865	7208.829553
1866	7205.55803
1867	7203.044104
1868	7198.856094
1869	7196.225386
1870	7192.212517
1871	7187.633316
1872	7183.205512
1873	7180.968708
1874	7175.54779
1875	7171.926066
1876	7167.39671
1877	7164.559712
1878	7160.146969
1879	7159.006308
1880	7155.965501
1881	7153.586381
1882	7151.48568
1883	7149.680007
1884	7146.626696
1885	7144.410115
1886	7140.542565
1887	7137.134454
1888	7133.699179
1889	7127.949274
1890	7125.943464
1891	7121.496351
1892	7119.270545
1893	7112.764931
1894	7107.24076
1895	7104.73898
1896	7100.654528
1897	7097.617163
1898	7095.504375
1899	7093.946872
1900	7092.618483
1901	7088.673493
1902	7085.839139
1903	7081.165235
1904	7077.663622
1905	7076.195315
1906	7075.043692
1907	7070.100141
1908	7067.898325
1909	7066.03091
1910	7063.526934
1911	7059.669183
1912	7054.778472
1913	7051.802389
1914	7050.262983
1915	7046.852403
1916	7045.151761
1917	7042.697634
1918	7039.756455
1919	7037.755629
1920	7032.778859
1921	7029.969456
1922	7025.865517
1923	7024.086921
1924	7020.209292
1925	7019.409845
1926	7014.447817
1927	7008.448082
1928	7004.848743
1929	7001.930304
1930	6998.711598
1931	6998.268636
1932	6995.389846
1933	6993.209124
1934	6990.503714
1935	6985.462495
1936	6982.220153
1937	6980.012821
1938	6976.960028
1939	6974.415193
1940	6972.112516
1941	6970.11837
1942	6967.61756
1943	6966.031736
1944	6961.77434
1945	6958.279278
1946	6956.059206
1947	6953.161611
1948	6949.404558
1949	6946.548375
1950	6944.207217
1951	6942.956962
1952	6940.157196
1953	6935.684973
1954	6932.968775
1955	6929.40467
1956	6925.850259
1957	6922.50529
1958	6919.539012
1959	6916.929729
1960	6911.857108
1961	6909.610202
1962	6906.52084
1963	6901.885609
1964	6899.088564
1965	6897.524985
1966	6892.275422
1967	6888.477611
1968	6885.779893
1969	6883.901573
1970	6880.843977
1971	6879.967117
1972	6876.436633
1973	6872.676047
1974	6870.898351
1975	6865.89707
1976	6862.32683
1977	6861.397623
1978	6858.296835
1979	6857.385783
1980	6856.030754
1981	6852.423751
1982	6848.123617
1983	6846.069319
1984	6844.833758
1985	6841.836263
1986	6837.89361
1987	6835.98869
1988	6834.438203
1989	6829.114666
1990	6828.621813
1991	6826.195585
1992	6822.223479
1993	6820.557762
1994	6815.959374
1995	6814.439448
1996	6809.661404
1997	6809.040776
1998	6803.879924
1999	6799.120969
2000	6795.703463
2001	6791.448906
2002	6788.217954
2003	6785.945711
2004	6781.177114
2005	6777.863589
2006	6773.418586
2007	6768.627352
2008	6764.584981
2009	6761.482507
2010	6757.570535
2011	6753.737225
2012	6751.389815
2013	6749.704789
2014	6748.792156
2015	6744.758238
2016	6741.743844
2017	6738.273875
2018	6736.458651
2019	6731.996656
2020	6729.706745
2021	6727.368289
2022	6719.42616
2023	6715.515326
2024	6711.646772
2025	6708.643528
2026	6706.482815
2027	6702.784269
2028	6699.035825
2029	6696.802718
2030	6694.368175
2031	6691.500557
2032	6684.831185
2033	6681.898301
2034	6679.145898
2035	6676.027432
2036	6673.260755
2037	6669.731577
2038	6665.995567
2039	6662.285754
2040	6659.885219
2041	6657.601942
2042	6655.14637
2043	6652.671001
2044	6651.182507
2045	6648.043551
2046	6647.505652
2047	6645.607678
2048	6642.175136
2049	6637.460435
2050	6631.88332
2051	6629.292306
2052	6627.32026
2053	6625.487162
2054	6622.815822
2055	6618.68756
2056	6615.786363
2057	6612.045158
2058	6607.332519
2059	6606.619915
2060	6600.912987
2061	6596.978094
2062	6594.787948
2063	6593.310928
2064	6591.991986
2065	6590.305144
2066	6588.107173
2067	6585.532614
2068	6581.638163
2069	6578.716368
2070	6575.199813
2071	6572.946752
2072	6570.102994
2073	6566.057661
2074	6561.874401
2075	6559.59969
2076	6558.685755
2077	6556.164551
2078	6551.611527
2079	6550.005248
2080	6547.169174
2081	6542.999956
2082	6541.495593
2083	6537.976448
2084	6535.855427
2085	6534.19041
2086	6533.618696
2087	6530.810329
2088	6527.104525
2089	6521.494717
2090	6516.670756
2091	6513.933154
2092	6510.594213
2093	6509.314382
2094	6505.089838
2095	6503.540989
2096	6501.422839
2097	6498.772947
2098	6496.753276
2099	6492.665246
2100	6491.021218
2101	6488.794772
2102	6488.227062
2103	6484.137273
2104	6480.68333
2105	6478.180998
2106	6476.830758
2107	6472.146008
2108	6468.617419
2109	6467.5961
2110	6464.641327
2111	6461.73204
2112	6460.546538
2113	6457.62372
2114	6455.918722
2115	6452.884092
2116	6450.06027
2117	6447.645105
2118	6446.317611
2119	6442.841516
2120	6439.025132
2121	6435.804575
2122	6433.038215
2123	6430.329068
2124	6429.655007
2125	6427.440062
2126	6423.126585
2127	6421.51092
2128	6419.284147
2129	6414.048601
2130	6411.22988
2131	6407.839645
2132	6405.439899
2133	6400.301769
2134	6397.05152
2135	6395.756613
2136	6392.9416
2137	6390.390917
2138	6387.48347
2139	6383.458077
2140	6378.982288
2141	6377.238387
2142	6375.449486
2143	6372.97459
2144	6371.83967
2145	6367.731405
2146	6364.449324
2147	6360.975453
2148	6357.187162
2149	6355.381077
2150	6353.974446
2151	6352.328891
2152	6347.546303
2153	6343.245539
2154	6340.22807
2155	6336.210377
2156	6332.560133
2157	6328.223852
2158	6327.199659
2159	6323.69999
2160	6321.377852
2161	6316.472178
2162	6314.586617
2163	6311.311605
2164	6308.1551
2165	6304.909419
2166	6303.800357
2167	6298.367974
2168	6294.703419
2169	6293.084427
2170	6291.667632
2171	6289.077373
2172	6286.120831
2173	6282.660444
2174	6280.110873
2175	6277.688516
2176	6275.217333
2177	6270.627756
2178	6267.332865
2179	6266.052361
2180	6263.701261
2181	6262.823087
2182	6261.272976
2183	6258.516439
2184	6256.353235
2185	6253.359453
2186	6252.027673
2187	6250.442808
2188	6248.596471
2189	6247.747401
2190	6246.207616
2191	6245.765109
2192	6242.235639
2193	6240.024529
2194	6237.944758
2195	6234.876074
2196	6232.920474
2197	6230.407397
2198	6228.17181
2199	6225.193102
2200	6221.68272
2201	6218.71718
2202	6216.127655
2203	6213.911109
2204	6210.000357
2205	6207.84961
2206	6206.045696
2207	6204.974781
2208	6201.235041
2209	6198.177408
2210	6193.534646
2211	6191.356724
2212	6190.57851
2213	6183.667984
2214	6181.007221
2215	6177.659487
2216	6174.52875
2217	6171.37878
2218	6167.672157
2219	6166.004729
2220	6163.553298
2221	6161.728217
2222	6158.228003
2223	6156.265211
2224	6153.434775
2225	6151.83413
2226	6150.493633
2227	6147.705406
2228	6143.638829
2229	6139.960851
2230	6138.552128
2231	6136.9992
2232	6133.233187
2233	6128.497937
2234	6125.063174
2235	6123.491464
2236	6120.75893
2237	6118.200257
2238	6117.391216
2239	6114.276183
2240	6111.30696
2241	6108.478395
2242	6107.129512
2243	6104.550431
2244	6103.865533
2245	6102.015543
2246	6100.374916
2247	6097.939721
2248	6095.900101
2249	6092.985408
2250	6090.62373
2251	6089.267525
2252	6087.754485
2253	6086.717785
2254	6084.443743
2255	6080.054954
2256	6079.482498
2257	6077.433828
2258	6076.853077
2259	6076.271231
2260	6073.531118
2261	6072.392797
2262	6070.8728
2263	6067.104454
2264	6064.633877
2265	6062.327297
2266	6059.601201
2267	6058.599704
2268	6054.770692
2269	6052.856251
2270	6049.778608
2271	6048.8709
2272	6047.232962
2273	6043.354946
2274	6040.515987
2275	6039.917681
2276	6037.243558
2277	6033.941547
2278	6030.956788
2279	6029.538792
2280	6027.666904
2281	6024.527636
2282	6024.044854
2283	6021.506509
2284	6019.123712
2285	6018.657516
2286	6016.257016
2287	6012.287763
2288	6011.645764
2289	6008.161512
2290	6004.654445
2291	6002.292924
2292	5998.916382
2293	5995.984182
2294	5994.25242
2295	5990.972616
2296	5988.522084
2297	5987.621966
2298	5984.131151
2299	5981.187119
2300	5975.822163
2301	5974.251412
2302	5971.189225
2303	5969.631853
2304	5967.065289
2305	5964.687754
2306	5962.665044
2307	5959.424473
2308	5957.238074
2309	5953.092396
2310	5949.976699
2311	5947.330311
2312	5944.515494
2313	5941.073708
2314	5937.663886
2315	5934.435676
2316	5932.392129
2317	5930.341973
2318	5926.630597
2319	5925.478316
2320	5922.63183
2321	5917.345789
2322	5914.918023
2323	5912.618424
2324	5909.074988
2325	5907.252362
2326	5905.446506
2327	5902.990999
2328	5899.968689
2329	5896.48292
2330	5894.567348
2331	5891.727885
2332	5888.324737
2333	5885.525049
2334	5883.213776
2335	5880.516007
2336	5877.741896
2337	5871.96908
2338	5869.579532
2339	5864.402348
2340	5861.013599
2341	5857.764238
2342	5853.297157
2343	5850.988963
2344	5849.289537
2345	5846.528832
2346	5843.726256
2347	5841.839985
2348	5839.120904
2349	5835.03259
2350	5832.935533
2351	5831.146273
2352	5827.492338
2353	5825.748335
2354	5823.196127
2355	5821.873522
2356	5819.527319
2357	5817.35976
2358	5814.48973
2359	5812.389363
2360	5810.564883
2361	5807.750993
2362	5806.530862
2363	5803.412845
2364	5802.990014
2365	5802.340249
2366	5800.586801
2367	5798.209521
2368	5795.022495
2369	5792.679987
2370	5790.826959
2371	5788.114229
2372	5784.399599
2373	5782.804142
2374	5780.856733
2375	5778.146213
2376	5775.229985
2377	5773.167704
2378	5768.913771
2379	5766.117875
2380	5762.483516
2381	5761.634208
2382	5756.876198
2383	5753.50417
2384	5751.999572
2385	5751.518493
2386	5749.43875
2387	5747.837447
2388	5745.192686
2389	5742.720623
2390	5738.296708
2391	5734.586774
2392	5732.966334
2393	5729.222073
2394	5725.637926
2395	5721.243398
2396	5720.696492
2397	5718.482002
2398	5716.031046
2399	5714.369049
2400	5713.294814
2401	5711.433849
2402	5709.463206
2403	5707.393146
2404	5702.148781
2405	5701.192334
2406	5696.702138
2407	5694.599527
2408	5691.590764
2409	5689.068736
2410	5685.904316
2411	5684.832832
2412	5681.938449
2413	5678.261194
2414	5674.835943
2415	5671.997093
2416	5668.991449
2417	5666.055389
2418	5664.497245
2419	5662.432006
2420	5660.010617
2421	5658.389664
2422	5655.376881
2423	5654.421648
2424	5652.987373
2425	5650.966668
2426	5649.583378
2427	5647.203314
2428	5643.493457
2429	5641.324687
2430	5638.978827
2431	5636.906568
2432	5635.369717
2433	5633.799321
2434	5629.770768
2435	5626.890925
2436	5624.556212
2437	5621.86097
2438	5618.26572
2439	5614.570424
2440	5612.75507
2441	5609.556582
2442	5605.524823
2443	5604.169982
2444	5603.450818
2445	5600.220618
2446	5597.893311
2447	5594.734776
2448	5594.050271
2449	5590.504347
2450	5585.539786
2451	5582.747989
2452	5580.838882
2453	5578.573246
2454	5576.514027
2455	5574.475322
2456	5572.632591
2457	5569.931506
2458	5569.100474
2459	5565.828188
2460	5564.142975
2461	5560.918337
2462	5558.814039
2463	5557.858966
2464	5554.579711
2465	5552.331987
2466	5551.796157
2467	5550.62896
2468	5548.984193
2469	5546.040153
2470	5544.66767
2471	5539.874505
2472	5538.508777
2473	5536.180428
2474	5535.176069
2475	5533.395561
2476	5531.113085
2477	5528.563764
2478	5526.065103
2479	5524.848858
2480	5523.051471
2481	5518.591961
2482	5516.420946
2483	5513.886527
2484	5512.875433
2485	5510.470941
2486	5508.756889
2487	5507.236771
2488	5505.672926
2489	5503.932962
2490	5503.203755
2491	5500.521104
2492	5498.326057
2493	5495.526727
2494	5493.392221
2495	5491.273832
2496	5486.997779
2497	5483.541485
2498	5482.144614
2499	5480.206137
2500	5477.394252
2501	5474.64435
2502	5472.120091
2503	5470.311564
2504	5467.380181
2505	5466.761623
2506	5464.633945
2507	5461.532002
2508	5460.206748
2509	5459.935009
2510	5457.850928
2511	5455.03347
2512	5451.564165
2513	5449.81309
2514	5449.25126
2515	5446.931019
2516	5445.466798
2517	5442.99621
2518	5442.456592
2519	5441.122728
2520	5439.439489
2521	5437.517416
2522	5435.56963
2523	5434.446194
2524	5432.617326
2525	5430.630133
2526	5428.856264
2527	5425.963663
2528	5424.305977
2529	5423.207064
2530	5420.583335
2531	5417.786901
2532	5415.564255
2533	5412.196674
2534	5411.545256
2535	5408.244845
2536	5406.07862
2537	5402.877378
2538	5401.319085
2539	5399.083472
2540	5395.382375
2541	5394.970836
2542	5392.153567
2543	5391.346256
2544	5388.843232
2545	5388.515009
2546	5387.114991
2547	5384.083195
2548	5380.573926
2549	5379.088343
2550	5375.603963
2551	5372.824925
2552	5372.442506
2553	5371.533792
2554	5369.310525
2555	5363.996177
2556	5361.490421
2557	5358.259827
2558	5355.787069
2559	5352.624325
2560	5349.108412
2561	5346.881544
2562	5344.509869
2563	5343.490911
2564	5341.694403
2565	5339.677383
2566	5339.184349
2567	5336.205036
2568	5334.070489
2569	5330.903295
2570	5326.723164
2571	5325.005125
2572	5322.96642
2573	5320.62192
2574	5319.513704
2575	5317.780239
2576	5315.472428
2577	5312.944606
2578	5311.695719
2579	5310.680198
2580	5310.314987
2581	5308.099662
2582	5307.113037
2583	5306.242247
2584	5302.928653
2585	5300.35945
2586	5297.109661
2587	5295.353726
2588	5292.979564
2589	5291.001019
2590	5288.255809
2591	5286.991859
2592	5283.694293
2593	5283.162108
2594	5281.619199
2595	5280.22486
2596	5276.635945
2597	5275.153668
2598	5273.276584
2599	5272.193553
2600	5270.201696
2601	5267.109073
2602	5265.257247
2603	5263.897779
2604	5260.936556
2605	5258.550645
2606	5255.674902
2607	5254.167826
2608	5253.553908
2609	5251.935684
2610	5249.547523
2611	5245.662983
2612	5243.861763
2613	5243.517858
2614	5242.211047
2615	5241.339678
2616	5238.731656
2617	5236.156094
2618	5233.659883
2619	5231.185466
2620	5229.07082
2621	5226.917124
2622	5223.409138
2623	5222.339724
2624	5220.408213
2625	5218.62812
2626	5216.852096
2627	5214.75296
2628	5212.654182
2629	5211.072373
2630	5208.71646
2631	5205.993712
2632	5204.429952
2633	5201.997288
2634	5199.325028
2635	5196.140336
2636	5194.360301
2637	5193.663011
2638	5189.739044
2639	5187.377452
2640	5185.188061
2641	5184.224992
2642	5182.478724
2643	5181.83351
2644	5181.344669
2645	5178.792217
2646	5176.9438
2647	5174.381758
2648	5171.966736
2649	5169.200805
2650	5167.253182
2651	5164.567303
2652	5161.585845
2653	5159.331037
2654	5157.445914
2655	5155.055903
2656	5153.965936
2657	5152.504208
2658	5150.185682
2659	5147.614135
2660	5146.716298
2661	5144.52976
2662	5142.432506
2663	5140.627136
2664	5137.854046
2665	5137.180358
2666	5133.75613
2667	5131.643953
2668	5128.083168
2669	5125.486866
2670	5123.631717
2671	5122.932734
2672	5121.544844
2673	5121.314642
2674	5118.317357
2675	5117.285283
2676	5116.050518
2677	5113.41532
2678	5111.161331
2679	5107.805745
2680	5102.726918
2681	5100.836524
2682	5099.465764
2683	5095.609529
2684	5092.367404
2685	5091.546174
2686	5089.48585
2687	5087.471511
2688	5085.227121
2689	5082.531245
2690	5081.826427
2691	5080.565913
2692	5077.517533
2693	5075.586448
2694	5072.809225
2695	5071.431939
2696	5068.868668
2697	5067.989823
2698	5066.297618
2699	5063.649059
2700	5062.563893
2701	5060.322258
2702	5058.11187
2703	5055.187246
2704	5052.794029
2705	5050.098725
2706	5047.99625
2707	5046.688142
2708	5045.041513
2709	5042.844048
2710	5039.492619
2711	5037.396909
2712	5034.563906
2713	5032.246968
2714	5029.994807
2715	5028.20596
2716	5026.941801
2717	5024.82784
2718	5019.453008
2719	5017.246885
2720	5013.983577
2721	5012.15635
2722	5009.228189
2723	5007.211341
2724	5005.46875
2725	5004.008123
2726	5001.396626
2727	4999.898308
2728	4998.06081
2729	4995.644166
2730	4992.880351
2731	4991.079394
2732	4989.040649
2733	4987.683539
2734	4984.514048
2735	4979.912627
2736	4977.006602
2737	4972.739816
2738	4970.596471
2739	4968.564022
2740	4967.203682
2741	4965.382718
2742	4961.556985
2743	4959.715766
2744	4958.293309
2745	4957.111677
2746	4954.897768
2747	4951.509221
2748	4949.708961
2749	4945.915369
2750	4942.827976
2751	4940.77245
2752	4938.10477
2753	4936.496803
2754	4934.87965
2755	4933.855806
2756	4931.11205
2757	4928.479266
2758	4926.879113
2759	4924.081274
2760	4920.994802
2761	4918.516307
2762	4915.844683
2763	4913.982114
2764	4913.069052
2765	4911.814764
2766	4909.93269
2767	4907.05976
2768	4904.413325
2769	4902.442267
2770	4900.015372
2771	4898.548819
2772	4897.304238
2773	4896.293387
2774	4893.961756
2775	4893.117107
2776	4892.097276
2777	4888.43941
2778	4886.418921
2779	4883.691818
2780	4881.873119
2781	4879.136695
2782	4877.686376
2783	4876.795577
2784	4874.885777
2785	4870.723355
2786	4868.970374
2787	4867.37071
2788	4866.220255
2789	4864.369771
2790	4863.545926
2791	4861.836834
2792	4859.950192
2793	4857.995119
2794	4856.272545
2795	4854.536577
2796	4852.143893
2797	4849.249599
2798	4845.705447
2799	4843.666562
2800	4841.519799
2801	4838.997625
2802	4837.161521
2803	4835.121985
2804	4832.981077
2805	4830.946208
2806	4828.98461
2807	4827.041975
2808	4826.018196
2809	4823.543089
2810	4821.58176
2811	4820.149967
2812	4817.314632
2813	4814.673771
2814	4813.694624
2815	4811.442819
2816	4808.078823
2817	4805.965703
2818	4803.925798
2819	4802.679208
2820	4800.922929
2821	4798.129967
2822	4796.783193
2823	4794.803706
2824	4794.004883
2825	4792.927468
2826	4789.801778
2827	4788.07458
2828	4787.095296
2829	4785.553733
2830	4783.716759
2831	4781.716247
2832	4780.221922
2833	4778.54998
2834	4774.983201
2835	4771.893601
2836	4770.945609
2837	4768.369206
2838	4765.640391
2839	4764.291172
2840	4762.183917
2841	4758.561573
2842	4757.026682
2843	4756.297069
2844	4754.888932
2845	4754.265548
2846	4752.407515
2847	4749.8799
2848	4747.435278
2849	4746.488991
2850	4745.980686
2851	4743.702388
2852	4742.260743
2853	4742.067163
2854	4739.288117
2855	4737.463918
2856	4734.319013
2857	4733.522817
2858	4732.532256
2859	4731.623449
2860	4729.391198
2861	4727.018786
2862	4725.095867
2863	4724.400142
2864	4723.088679
2865	4719.56912
2866	4717.911217
2867	4716.597073
2868	4715.492524
2869	4714.779486
2870	4713.820742
2871	4712.319056
2872	4710.750614
2873	4708.638222
2874	4706.611535
2875	4704.819553
2876	4702.972554
2877	4701.947433
2878	4698.998155
2879	4697.71355
2880	4694.913373
2881	4693.828676
2882	4691.196376
2883	4689.243044
2884	4687.081945
2885	4686.692476
2886	4684.721812
2887	4683.172077
2888	4680.93461
2889	4677.811245
2890	4677.294346
2891	4675.63916
2892	4674.205566
2893	4671.0273
2894	4669.384852
2895	4667.707358
2896	4666.912726
2897	4662.737827
2898	4661.214622
2899	4659.697012
2900	4659.311121
2901	4656.89575
2902	4656.035503
2903	4654.212746
2904	4651.665632
2905	4649.745697
2906	4647.022699
2907	4646.271221
2908	4644.953755
2909	4643.122312
2910	4641.921922
2911	4640.70708
2912	4639.663251
2913	4637.484774
2914	4635.839665
2915	4635.624313
2916	4634.221478
2917	4631.948329
2918	4629.225904
2919	4628.797416
2920	4628.030904
2921	4626.767933
2922	4625.859634
2923	4621.320044
2924	4619.035668
2925	4617.767439
2926	4616.81849
2927	4615.28896
2928	4612.447731
2929	4611.445392
2930	4609.50114
2931	4608.504351
2932	4607.925116
2933	4606.500449
2934	4603.890913
2935	4602.43198
2936	4600.553361
2937	4598.417484
2938	4596.800012
2939	4594.777419
2940	4594.24248
2941	4591.928398
2942	4590.68011
2943	4589.342248
2944	4585.231415
2945	4583.426284
2946	4580.224465
2947	4578.510653
2948	4577.083984
2949	4574.994797
2950	4572.845604
2951	4571.268517
2952	4569.09746
2953	4568.232517
2954	4566.833018
2955	4565.353438
2956	4564.305734
2957	4563.769603
2958	4561.787112
2959	4559.272073
2960	4556.177843
2961	4551.628663
2962	4550.837326
2963	4549.90239
2964	4547.507854
2965	4545.007764
2966	4543.194864
2967	4541.032519
2968	4537.608974
2969	4536.702856
2970	4534.827019
2971	4532.516338
2972	4529.342607
2973	4527.781116
2974	4526.537213
2975	4524.088159
2976	4521.509344
2977	4520.707461
2978	4518.959507
2979	4516.912716
2980	4514.553314
2981	4514.219234
2982	4512.520338
2983	4510.686775
2984	4509.074578
2985	4507.798962
2986	4507.641719
2987	4505.340669
2988	4503.168171
2989	4500.320245
2990	4498.917101
2991	4498.090572
2992	4495.473373
2993	4494.861591
2994	4493.866829
2995	4492.906803
2996	4491.916637
2997	4490.902398
2998	4487.907296
2999	4486.899587
3000	4484.513395
3001	4482.367964
3002	4481.859848
3003	4479.422918
3004	4477.502197
3005	4475.719031
3006	4473.140502
3007	4471.778748
3008	4468.533531
3009	4467.952547
3010	4465.736104
3011	4463.341669
3012	4461.742163
3013	4458.893715
3014	4456.421571
3015	4454.516847
3016	4452.296531
3017	4449.324308
3018	4447.41529
3019	4446.79874
3020	4445.042323
3021	4444.323408
3022	4442.368376
3023	4438.721301
3024	4436.488614
3025	4434.517955
3026	4433.109749
3027	4430.377622
3028	4429.33059
3029	4428.608373
3030	4425.86546
3031	4424.299646
3032	4422.6887
3033	4420.99171
3034	4419.23851
3035	4417.581253
3036	4416.060451
3037	4414.697668
3038	4413.394976
3039	4411.897182
3040	4409.317978
3041	4406.916317
3042	4405.696514
3043	4403.264436
3044	4401.414169
3045	4398.911655
3046	4396.757723
3047	4394.792363
3048	4392.958061
3049	4392.071387
3050	4390.858815
3051	4389.695158
3052	4387.896471
3053	4386.725929
3054	4385.451697
3055	4383.961533
3056	4383.473389
3057	4382.136121
3058	4381.617046
3059	4380.429087
3060	4378.826848
3061	4377.470522
3062	4374.569322
3063	4372.698789
3064	4371.540128
3065	4369.415054
3066	4366.95562
3067	4365.795548
3068	4363.249061
3069	4361.543458
3070	4360.059589
3071	4359.048576
3072	4357.770608
3073	4355.834196
3074	4354.205367
3075	4352.193914
3076	4348.584706
3077	4346.015623
3078	4342.985796
3079	4340.583623
3080	4337.417525
3081	4335.360503
3082	4334.253719
3083	4332.00353
3084	4330.144836
3085	4327.767972
3086	4326.817493
3087	4325.244288
3088	4324.872532
3089	4322.54041
3090	4320.459742
3091	4319.396031
3092	4316.804575
3093	4315.044361
3094	4312.293529
3095	4309.084606
3096	4307.25506
3097	4305.29696
3098	4304.22773
3099	4302.185013
3100	4301.351916
3101	4299.838342
3102	4299.185776
3103	4297.925468
3104	4295.565738
3105	4292.875549
3106	4292.439227
3107	4289.620082
3108	4288.084785
3109	4287.219476
3110	4285.131054
3111	4284.089087
3112	4282.806588
3113	4281.865156
3114	4279.86396
3115	4277.246459
3116	4275.764911
3117	4273.980849
3118	4271.425596
3119	4269.651505
3120	4268.479659
3121	4266.870791
3122	4266.023535
3123	4265.055504
3124	4264.338299
3125	4262.37907
3126	4260.326088
3127	4258.754837
3128	4256.594742
3129	4254.63783
3130	4253.34398
3131	4252.191732
3132	4250.820101
3133	4248.620123
3134	4246.526959
3135	4244.773252
3136	4244.008576
3137	4241.417512
3138	4239.520264
3139	4238.630658
3140	4237.652801
3141	4236.534862
3142	4235.055328
3143	4232.222128
3144	4231.408944
3145	4229.402085
3146	4228.981187
3147	4227.489204
3148	4226.719063
3149	4225.797457
3150	4224.878922
3151	4223.076234
3152	4222.285764
3153	4220.245122
3154	4217.724465
3155	4215.589515
3156	4214.375689
3157	4212.16153
3158	4210.006091
3159	4208.37849
3160	4206.776464
3161	4204.363708
3162	4202.581901
3163	4200.028975
3164	4198.443913
3165	4197.632571
3166	4196.536679
3167	4194.95222
3168	4193.041718
3169	4191.306342
3170	4190.231317
3171	4188.737216
3172	4187.686409
3173	4184.928708
3174	4184.292512
3175	4183.122408
3176	4182.274755
3177	4181.535504
3178	4179.307702
3179	4177.397717
3180	4175.920261
3181	4174.51297
3182	4172.847091
3183	4171.178054
3184	4169.825082
3185	4169.249845
3186	4167.483145
3187	4166.662832
3188	4165.315818
3189	4164.406299
3190	4164.005399
3191	4162.427384
3192	4160.991922
3193	4158.34911
3194	4156.299105
3195	4154.66461
3196	4153.524964
3197	4150.958462
3198	4150.391666
3199	4149.876205
3200	4149.242175
3201	4147.615624
3202	4147.354012
3203	4145.587695
3204	4144.300583
3205	4142.065274
3206	4139.555765
3207	4137.241203
3208	4136.184001
3209	4134.340817
3210	4133.771672
3211	4132.374198
3212	4130.560263
3213	4129.075779
3214	4127.352439
3215	4126.282008
3216	4123.690735
3217	4121.784205
3218	4120.325534
