iter	Passed	Remaining
3266	6955	2625
3267	6958	2623
3268	6960	2620
3269	6961	2618
3270	6963	2616
3271	6965	2614
3272	6967	2612
3273	6969	2609
3274	6972	2607
3275	6974	2605
3276	6976	2603
3277	6978	2601
3278	6980	2599
3279	6982	2597
3280	6984	2594
3281	6985	2592
3282	6987	2590
3283	6989	2588
3284	6992	2586
3285	6993	2583
3286	6995	2581
3287	6997	2579
3288	6999	2577
3289	7001	2575
3290	7003	2572
3291	7005	2570
3292	7007	2568
3293	7009	2566
3294	7011	2564
3295	7013	2561
3296	7015	2559
3297	7017	2557
3298	7019	2555
3299	7021	2553
3300	7023	2551
3301	7025	2548
3302	7027	2546
3303	7029	2544
3304	7031	2542
3305	7033	2540
3306	7035	2537
3307	7037	2535
3308	7039	2533
3309	7040	2531
3310	7043	2529
3311	7044	2527
3312	7046	2524
3313	7048	2522
3314	7050	2520
3315	7053	2518
3316	7054	2516
3317	7056	2513
3318	7059	2511
3319	7060	2509
3320	7062	2507
3321	7065	2505
3322	7066	2502
3323	7068	2500
3324	7070	2498
3325	7072	2496
3326	7074	2494
3327	7076	2492
3328	7078	2490
3329	7080	2487
3330	7082	2485
3331	7084	2483
3332	7086	2481
3333	7088	2479
3334	7090	2476
3335	7092	2474
3336	7093	2472
3337	7095	2470
3338	7097	2467
3339	7099	2465
3340	7102	2463
3341	7103	2461
3342	7105	2459
3343	7108	2457
3344	7109	2454
3345	7111	2452
3346	7113	2450
3347	7115	2448
3348	7117	2446
3349	7119	2444
3350	7121	2441
3351	7123	2439
3352	7125	2437
3353	7127	2435
3354	7129	2433
3355	7131	2431
3356	7133	2428
3357	7135	2426
3358	7137	2424
3359	7139	2422
3360	7141	2420
3361	7143	2417
3362	7144	2415
3363	7146	2413
3364	7148	2411
3365	7151	2409
3366	7153	2407
3367	7155	2404
3368	7156	2402
3369	7158	2400
3370	7160	2398
3371	7162	2395
3372	7164	2393
3373	7165	2391
3374	7167	2389
3375	7169	2387
3376	7171	2384
3377	7173	2382
3378	7175	2380
3379	7176	2378
3380	7178	2375
3381	7180	2373
3382	7182	2371
3383	7184	2369
3384	7186	2367
3385	7188	2364
3386	7190	2362
3387	7191	2360
3388	7193	2358
3389	7195	2356
3390	7197	2353
3391	7199	2351
3392	7201	2349
3393	7203	2347
3394	7205	2345
3395	7206	2342
3396	7209	2340
3397	7211	2338
3398	7213	2336
3399	7215	2334
3400	7216	2332
3401	7218	2329
3402	7220	2327
3403	7222	2325
3404	7224	2323
3405	7225	2320
3406	7227	2318
3407	7229	2316
3408	7231	2314
3409	7233	2312
3410	7235	2310
3411	7237	2307
3412	7239	2305
3413	7241	2303
3414	7243	2301
3415	7245	2299
3416	7247	2297
3417	7249	2294
3418	7251	2292
3419	7253	2290
3420	7255	2288
3421	7257	2286
3422	7259	2284
3423	7261	2281
3424	7263	2279
3425	7265	2277
3426	7266	2275
3427	7269	2273
3428	7270	2270
3429	7272	2268
3430	7273	2266
3431	7276	2264
3432	7278	2262
3433	7280	2260
3434	7282	2257
3435	7284	2255
3436	7286	2253
3437	7288	2251
3438	7290	2249
3439	7292	2247
3440	7294	2244
3441	7296	2242
3442	7298	2240
3443	7300	2238
3444	7302	2236
3445	7304	2234
3446	7306	2232
3447	7308	2229
3448	7310	2227
3449	7312	2225
3450	7314	2223
3451	7315	2221
3452	7317	2218
3453	7319	2216
3454	7322	2214
3455	7323	2212
3456	7325	2210
3457	7327	2207
3458	7329	2205
3459	7331	2203
3460	7332	2201
3461	7335	2199
3462	7337	2197
3463	7339	2194
3464	7341	2192
3465	7343	2190
3466	7345	2188
3467	7347	2186
3468	7349	2184
3469	7351	2182
3470	7353	2180
3471	7355	2177
3472	7358	2175
3473	7360	2173
3474	7361	2171
3475	7363	2169
3476	7365	2167
3477	7368	2165
3478	7370	2163
3479	7372	2160
3480	7374	2158
3481	7376	2156
3482	7378	2154
3483	7380	2152
3484	7382	2150
3485	7384	2147
3486	7386	2145
3487	7388	2143
3488	7390	2141
3489	7392	2139
3490	7393	2137
3491	7395	2134
3492	7398	2132
3493	7400	2130
3494	7401	2128
3495	7403	2126
3496	7406	2124
3497	7407	2121
3498	7409	2119
3499	7411	2117
3500	7413	2115
3501	7416	2113
3502	7418	2111
3503	7420	2109
3504	7422	2107
3505	7424	2104
3506	7425	2102
3507	7427	2100
3508	7429	2098
3509	7432	2096
3510	7434	2094
3511	7436	2091
3512	7437	2089
3513	7440	2087
3514	7442	2085
3515	7443	2083
3516	7445	2081
3517	7448	2079
3518	7450	2077
3519	7452	2074
3520	7454	2072
3521	7456	2070
3522	7458	2068
3523	7459	2066
3524	7462	2063
3525	7464	2061
3526	7466	2059
3527	7469	2057
3528	7471	2055
3529	7472	2053
3530	7474	2051
3531	7477	2049
3532	7478	2046
3533	7480	2044
3534	7483	2042
3535	7485	2040
3536	7487	2038
3537	7489	2036
3538	7491	2034
3539	7493	2032
3540	7496	2030
3541	7498	2028
3542	7500	2025
3543	7502	2023
3544	7504	2021
3545	7506	2019
3546	7507	2017
3547	7510	2015
3548	7512	2013
3549	7514	2010
3550	7516	2008
3551	7518	2006
3552	7520	2004
3553	7522	2002
3554	7524	2000
3555	7526	1998
3556	7529	1996
3557	7531	1993
3558	7533	1991
3559	7535	1989
3560	7537	1987
3561	7539	1985
3562	7542	1983
3563	7544	1981
3564	7546	1979
3565	7549	1977
3566	7551	1975
3567	7553	1973
3568	7555	1971
3569	7558	1968
3570	7560	1966
3571	7562	1964
3572	7565	1962
3573	7567	1960
3574	7569	1958
3575	7572	1956
3576	7574	1954
3577	7577	1952
3578	7579	1950
3579	7581	1948
3580	7583	1946
3581	7586	1944
3582	7588	1942
3583	7591	1940
3584	7593	1938
3585	7595	1936
3586	7597	1933
3587	7599	1931
3588	7602	1929
3589	7604	1927
3590	7606	1925
3591	7609	1923
3592	7610	1921
3593	7612	1919
3594	7614	1916
3595	7616	1914
3596	7619	1912
3597	7621	1910
3598	7623	1908
3599	7625	1906
3600	7628	1904
3601	7630	1902
3602	7632	1900
3603	7634	1897
3604	7636	1895
3605	7638	1893
3606	7639	1891
3607	7641	1889
3608	7643	1887
3609	7646	1885
3610	7647	1882
3611	7649	1880
3612	7651	1878
3613	7653	1876
3614	7655	1874
3615	7657	1872
3616	7659	1869
3617	7661	1867
3618	7663	1865
3619	7665	1863
3620	7667	1861
3621	7669	1859
3622	7671	1856
3623	7673	1854
3624	7675	1852
3625	7677	1850
3626	7679	1848
3627	7681	1846
3628	7683	1844
3629	7685	1841
3630	7687	1839
3631	7689	1837
3632	7691	1835
3633	7693	1833
3634	7695	1831
3635	7697	1829
3636	7699	1826
3637	7701	1824
3638	7703	1822
3639	7706	1820
3640	7708	1818
3641	7710	1816
3642	7712	1814
3643	7714	1812
3644	7716	1810
3645	7719	1808
3646	7721	1805
3647	7723	1803
3648	7725	1801
3649	7727	1799
3650	7729	1797
3651	7731	1795
3652	7733	1793
3653	7735	1791
3654	7737	1788
3655	7739	1786
3656	7741	1784
3657	7743	1782
3658	7745	1780
3659	7747	1778
3660	7749	1775
3661	7751	1773
3662	7753	1771
3663	7755	1769
3664	7757	1767
3665	7758	1765
3666	7761	1762
3667	7763	1760
3668	7765	1758
3669	7767	1756
3670	7769	1754
3671	7771	1752
3672	7773	1750
3673	7774	1747
3674	7776	1745
3675	7778	1743
3676	7780	1741
3677	7782	1739
3678	7784	1737
3679	7786	1735
3680	7788	1732
3681	7790	1730
3682	7792	1728
3683	7794	1726
3684	7795	1724
3685	7798	1722
3686	7800	1720
3687	7802	1717
3688	7804	1715
3689	7806	1713
3690	7808	1711
3691	7810	1709
3692	7811	1707
3693	7813	1704
3694	7815	1702
3695	7818	1700
3696	7820	1698
3697	7822	1696
3698	7825	1694
3699	7826	1692
3700	7828	1690
3701	7831	1688
3702	7833	1685
3703	7835	1683
3704	7837	1681
3705	7838	1679
3706	7840	1677
3707	7842	1675
3708	7845	1673
3709	7847	1670
3710	7849	1668
3711	7851	1666
3712	7853	1664
3713	7855	1662
3714	7857	1660
3715	7859	1658
3716	7861	1655
3717	7864	1654
3718	7866	1651
3719	7867	1649
3720	7870	1647
3721	7872	1645
3722	7873	1643
3723	7875	1641
3724	7877	1638
3725	7879	1636
3726	7881	1634
3727	7883	1632
3728	7885	1630
3729	7887	1628
3730	7889	1626
3731	7891	1623
3732	7893	1621
3733	7896	1619
3734	7897	1617
3735	7899	1615
3736	7902	1613
3737	7904	1611
3738	7906	1609
3739	7908	1607
3740	7910	1604
3741	7912	1602
3742	7914	1600
3743	7916	1598
3744	7918	1596
3745	7920	1594
3746	7922	1592
3747	7924	1589
3748	7926	1587
3749	7928	1585
3750	7930	1583
3751	7932	1581
3752	7934	1579
3753	7936	1577
3754	7938	1574
3755	7940	1572
3756	7942	1570
3757	7944	1568
3758	7946	1566
3759	7948	1564
3760	7950	1562
3761	7952	1559
3762	7953	1557
3763	7955	1555
3764	7958	1553
3765	7960	1551
3766	7962	1549
3767	7964	1547
3768	7966	1545
3769	7968	1542
3770	7970	1540
3771	7972	1538
3772	7974	1536
3773	7976	1534
3774	7978	1532
3775	7980	1530
3776	7982	1527
3777	7984	1525
3778	7985	1523
3779	7988	1521
3780	7990	1519
3781	7992	1517
3782	7994	1515
3783	7997	1513
3784	7998	1511
3785	8000	1508
3786	8002	1506
3787	8004	1504
3788	8006	1502
3789	8009	1500
3790	8011	1498
3791	8012	1496
3792	8015	1493
3793	8017	1491
3794	8019	1489
3795	8021	1487
3796	8023	1485
3797	8025	1483
3798	8027	1481
3799	8029	1479
3800	8030	1476
3801	8032	1474
3802	8034	1472
3803	8036	1470
3804	8038	1468
3805	8040	1466
3806	8042	1464
3807	8044	1461
3808	8046	1459
3809	8048	1457
3810	8050	1455
3811	8052	1453
3812	8054	1451
3813	8056	1449
3814	8058	1446
3815	8060	1444
3816	8062	1442
3817	8064	1440
3818	8066	1438
3819	8068	1436
3820	8070	1434
3821	8073	1432
3822	8075	1429
3823	8077	1427
3824	8078	1425
3825	8080	1423
3826	8082	1421
3827	8084	1419
3828	8085	1416
3829	8087	1414
3830	8089	1412
3831	8091	1410
3832	8093	1408
3833	8096	1406
3834	8098	1404
3835	8099	1402
3836	8101	1399
3837	8103	1397
3838	8106	1395
3839	8107	1393
3840	8109	1391
3841	8111	1389
3842	8113	1387
3843	8115	1384
3844	8118	1382
3845	8120	1380
3846	8121	1378
3847	8123	1376
3848	8125	1374
3849	8127	1372
3850	8129	1370
3851	8131	1367
3852	8134	1365
3853	8136	1363
3854	8138	1361
3855	8139	1359
3856	8141	1357
3857	8143	1355
3858	8146	1353
3859	8147	1350
3860	8150	1348
3861	8151	1346
3862	8154	1344
3863	8156	1342
3864	8158	1340
3865	8160	1338
3866	8161	1336
3867	8163	1333
3868	8166	1331
3869	8168	1329
3870	8170	1327
3871	8172	1325
3872	8175	1323
3873	8176	1321
3874	8178	1319
3875	8180	1316
3876	8182	1314
3877	8184	1312
3878	8186	1310
3879	8188	1308
3880	8190	1306
3881	8192	1304
3882	8194	1302
3883	8196	1299
3884	8198	1297
3885	8200	1295
3886	8202	1293
3887	8204	1291
3888	8206	1289
3889	8208	1287
3890	8210	1285
3891	8212	1282
3892	8214	1280
3893	8216	1278
3894	8218	1276
3895	8220	1274
3896	8221	1272
3897	8224	1270
3898	8225	1267
3899	8227	1265
3900	8230	1263
3901	8232	1261
3902	8233	1259
3903	8235	1257
3904	8237	1255
3905	8239	1253
3906	8241	1250
3907	8243	1248
3908	8245	1246
3909	8248	1244
3910	8250	1242
3911	8252	1240
3912	8254	1238
3913	8256	1236
3914	8258	1234
3915	8260	1231
3916	8262	1229
3917	8264	1227
3918	8266	1225
3919	8268	1223
3920	8270	1221
3921	8272	1219
3922	8273	1216
3923	8276	1214
3924	8278	1212
3925	8280	1210
3926	8282	1208
3927	8284	1206
3928	8286	1204
3929	8288	1202
3930	8289	1199
3931	8291	1197
3932	8293	1195
3933	8296	1193
3934	8297	1191
3935	8299	1189
3936	8301	1187
3937	8303	1185
3938	8305	1182
3939	8307	1180
3940	8309	1178
3941	8311	1176
3942	8313	1174
3943	8315	1172
3944	8317	1170
3945	8319	1168
3946	8321	1165
3947	8323	1163
3948	8325	1161
3949	8327	1159
3950	8329	1157
3951	8331	1155
3952	8333	1153
3953	8334	1150
3954	8336	1148
3955	8338	1146
3956	8340	1144
3957	8341	1142
3958	8343	1140
3959	8345	1138
3960	8347	1135
3961	8349	1133
3962	8351	1131
3963	8353	1129
3964	8355	1127
3965	8357	1125
3966	8360	1123
3967	8362	1121
3968	8364	1119
3969	8366	1116
3970	8368	1114
3971	8369	1112
3972	8371	1110
3973	8374	1108
3974	8376	1106
3975	8378	1104
3976	8379	1102
3977	8382	1099
3978	8384	1097
3979	8386	1095
3980	8388	1093
3981	8390	1091
3982	8392	1089
3983	8394	1087
3984	8395	1085
3985	8397	1082
3986	8399	1080
3987	8401	1078
3988	8403	1076
3989	8405	1074
3990	8407	1072
3991	8409	1070
3992	8411	1068
3993	8413	1065
3994	8415	1063
3995	8417	1061
3996	8419	1059
3997	8421	1057
3998	8423	1055
3999	8425	1053
4000	8427	1051
4001	8429	1048
4002	8430	1046
4003	8432	1044
4004	8434	1042
4005	8436	1040
4006	8438	1038
4007	8440	1036
4008	8442	1033
4009	8444	1031
4010	8445	1029
4011	8447	1027
4012	8449	1025
4013	8451	1023
4014	8453	1021
4015	8455	1019
4016	8457	1016
4017	8459	1014
4018	8461	1012
4019	8463	1010
4020	8465	1008
4021	8466	1006
4022	8468	1004
4023	8471	1002
4024	8473	999
4025	8475	997
4026	8476	995
4027	8478	993
4028	8480	991
4029	8482	989
4030	8484	987
4031	8486	985
4032	8488	982
4033	8490	980
4034	8492	978
4035	8494	976
4036	8496	974
4037	8497	972
4038	8499	970
4039	8501	968
4040	8503	965
4041	8505	963
4042	8507	961
4043	8509	959
4044	8510	957
4045	8512	955
4046	8514	953
4047	8516	950
4048	8518	948
4049	8520	946
4050	8522	944
4051	8523	942
4052	8525	940
4053	8527	938
4054	8529	935
4055	8531	933
4056	8533	931
4057	8535	929
4058	8537	927
4059	8539	925
4060	8541	923
4061	8542	921
4062	8544	919
4063	8546	916
4064	8548	914
4065	8550	912
4066	8552	910
4067	8553	908
4068	8555	906
4069	8557	904
4070	8559	902
4071	8561	899
4072	8563	897
4073	8565	895
4074	8567	893
4075	8569	891
4076	8571	889
4077	8573	887
4078	8575	885
4079	8577	882
4080	8579	880
4081	8582	878
4082	8584	876
4083	8586	874
4084	8588	872
4085	8590	870
4086	8592	868
4087	8595	866
4088	8597	864
4089	8599	862
4090	8601	859
4091	8603	857
4092	8605	855
4093	8607	853
4094	8610	851
4095	8612	849
4096	8614	847
4097	8616	845
4098	8618	843
4099	8620	841
4100	8623	838
4101	8625	836
4102	8627	834
4103	8630	832
4104	8632	830
4105	8634	828
4106	8636	826
4107	8638	824
4108	8640	822
4109	8643	820
4110	8645	818
4111	8648	816
4112	8650	813
4113	8652	811
4114	8654	809
4115	8656	807
4116	8659	805
4117	8661	803
4118	8663	801
4119	8665	799
4120	8668	797
4121	8670	795
4122	8672	793
4123	8675	790
4124	8677	788
4125	8679	786
4126	8682	784
4127	8684	782
4128	8687	780
4129	8689	778
4130	8691	776
4131	8693	774
4132	8695	772
4133	8697	770
4134	8699	767
4135	8701	765
4136	8704	763
4137	8706	761
4138	8708	759
4139	8710	757
4140	8712	755
4141	8714	753
4142	8716	751
4143	8718	748
4144	8720	746
4145	8722	744
4146	8725	742
4147	8727	740
4148	8729	738
4149	8731	736
4150	8733	734
4151	8735	732
4152	8738	730
4153	8740	728
4154	8742	725
4155	8744	723
4156	8746	721
4157	8748	719
4158	8750	717
4159	8752	715
4160	8754	713
4161	8756	711
4162	8758	708
4163	8760	706
4164	8762	704
4165	8764	702
4166	8765	700
4167	8768	698
4168	8771	696
4169	8772	694
4170	8774	692
4171	8777	690
4172	8778	687
4173	8780	685
4174	8782	683
4175	8784	681
4176	8786	679
4177	8788	677
4178	8790	675
4179	8792	673
4180	8794	671
4181	8796	668
4182	8798	666
4183	8801	664
4184	8803	662
4185	8805	660
4186	8806	658
4187	8808	656
4188	8810	654
4189	8812	652
4190	8814	649
4191	8816	647
4192	8819	645
4193	8821	643
4194	8823	641
4195	8825	639
4196	8827	637
4197	8829	635
4198	8831	633
4199	8833	630
4200	8835	628
4201	8837	626
4202	8839	624
4203	8841	622
4204	8843	620
4205	8845	618
4206	8847	616
4207	8850	614
4208	8852	612
4209	8854	609
4210	8858	607
4211	8860	605
4212	8862	603
4213	8865	601
4214	8868	599
4215	8870	597
4216	8872	595
4217	8874	593
4218	8877	591
4219	8879	589
4220	8881	587
4221	8884	584
4222	8886	582
4223	8889	580
4224	8891	578
4225	8893	576
4226	8895	574
4227	8898	572
4228	8901	570
4229	8904	568
4230	8907	566
4231	8909	564
4232	8912	562
4233	8916	560
4234	8918	558
4235	8920	555
4236	8922	553
4237	8925	551
4238	8927	549
4239	8930	547
4240	8932	545
4241	8934	543
4242	8936	541
4243	8939	539
4244	8941	537
4245	8943	535
4246	8946	532
4247	8948	530
4248	8951	528
4249	8953	526
4250	8956	524
4251	8958	522
4252	8960	520
4253	8963	518
4254	8965	516
4255	8967	514
4256	8970	512
4257	8972	509
4258	8974	507
4259	8976	505
4260	8978	503
4261	8980	501
4262	8982	499
4263	8985	497
4264	8988	495
4265	8990	493
4266	8993	491
4267	8995	488
4268	8997	486
4269	9000	484
4270	9002	482
4271	9004	480
4272	9007	478
4273	9009	476
4274	9012	474
4275	9014	472
4276	9017	470
4277	9020	468
4278	9023	466
4279	9025	463
4280	9028	461
4281	9030	459
4282	9032	457
4283	9034	455
4284	9036	453
4285	9039	451
4286	9041	449
4287	9043	447
4288	9046	445
4289	9048	442
4290	9050	440
4291	9053	438
4292	9056	436
4293	9059	434
4294	9061	432
4295	9063	430
4296	9066	428
4297	9068	426
4298	9071	424
4299	9073	422
4300	9075	419
4301	9078	417
4302	9080	415
4303	9082	413
4304	9084	411
4305	9087	409
4306	9090	407
4307	9092	405
4308	9094	403
4309	9096	401
4310	9098	398
4311	9101	396
4312	9104	394
4313	9106	392
4314	9108	390
4315	9110	388
4316	9113	386
4317	9115	384
4318	9117	382
4319	9120	380
4320	9122	377
4321	9124	375
4322	9126	373
4323	9129	371
4324	9131	369
4325	9133	367
4326	9136	365
4327	9138	363
4328	9140	361
4329	9142	358
4330	9144	356
4331	9146	354
4332	9149	352
4333	9151	350
4334	9154	348
4335	9156	346
4336	9158	344
4337	9160	342
4338	9163	340
4339	9165	337
4340	9167	335
4341	9170	333
4342	9172	331
4343	9174	329
4344	9176	327
4345	9179	325
4346	9181	323
4347	9184	321
4348	9187	318
4349	9190	316
4350	9191	314
4351	9193	312
4352	9196	310
4353	9198	308
4354	9200	306
4355	9203	304
4356	9205	302
4357	9207	300
4358	9209	297
4359	9211	295
4360	9212	293
4361	9215	291
4362	9218	289
4363	9220	287
4364	9223	285
4365	9226	283
4366	9228	281
4367	9231	278
4368	9234	276
4369	9236	274
4370	9238	272
4371	9240	270
4372	9242	268
4373	9245	266
4374	9248	264
4375	9250	262
4376	9252	260
4377	9255	257
4378	9257	255
4379	9259	253
4380	9261	251
4381	9264	249
4382	9267	247
4383	9268	245
4384	9270	243
4385	9273	241
4386	9275	238
4387	9277	236
4388	9280	234
4389	9282	232
4390	9284	230
4391	9286	228
4392	9289	226
4393	9291	224
4394	9294	222
4395	9296	219
4396	9298	217
4397	9301	215
4398	9303	213
4399	9305	211
4400	9308	209
4401	9310	207
4402	9313	205
4403	9316	203
4404	9318	200
4405	9320	198
4406	9322	196
4407	9324	194
4408	9327	192
4409	9330	190
4410	9332	188
4411	9334	186
4412	9337	184
4413	9339	181
4414	9341	179
4415	9344	177
4416	9347	175
4417	9350	173
4418	9352	171
4419	9355	169
4420	9357	167
4421	9360	165
4422	9363	163
4423	9365	160
4424	9367	158
4425	9370	156
4426	9372	154
4427	9392	152
4428	9394	150
4429	9396	148
4430	9399	146
4431	9403	144
4432	9405	142
4433	9407	140
4434	9409	137
4435	9412	135
4436	9413	133
4437	9416	131
4438	9418	129
4439	9420	127
4440	9441	125
4441	9444	123
4442	9446	121
4443	9448	119
4444	9451	116
4445	9453	114
4446	9455	112
4447	9457	110
4448	9460	108
4449	9462	106
4450	9465	104
4451	9467	102
4452	9469	99
4453	9472	97
4454	9474	95
4455	9477	93
4456	9480	91
4457	9483	89
4458	9485	87
4459	9487	85
4460	9489	82
4461	9492	80
4462	9493	78
4463	9496	76
4464	9498	74
4465	9500	72
4466	9503	70
4467	9505	68
4468	9507	65
4469	9509	63
4470	9512	61
4471	9514	59
4472	9516	57
4473	9518	55
4474	9521	53
4475	9523	51
4476	9526	48
4477	9528	46
4478	9530	44
4479	9533	42
4480	9535	40
4481	9537	38
4482	9539	36
4483	9541	34
4484	9543	31
4485	9545	29
4486	9547	27
4487	9550	25
4488	9552	23
4489	9555	21
4490	9557	19
4491	9559	17
4492	9561	14
4493	9563	12
4494	9565	10
4495	9568	8
4496	9570	6
4497	9573	4
4498	9575	2
4499	9578	0
